Landslide_ID,Camp_name,Latitude,Longitude,Elevation (m),Date_of_movement,General_slope (degree),Slided_slope (degree),Width (m),Length_prev (m),Length_after (m),Depth (m),Material,Movement_type,State,Distribution,Style,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred
475,,2344857.044459592,411393.06768665754,,,,,,,,,,,,,,6.990328199547924,7.072593544708162,7.176490163476358,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
476,,2345013.8606288075,411309.92126133334,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,2.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.824834823608398,767.0,0
477,,2344898.658098394,411523.86147540953,,,,,,,,,,,,,,7.266534643529358,7.348799988689598,7.452696609446346,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,767.0,0
478,,2346032.610853175,411231.5615517729,,,,,,,,,,,,,,6.63814568502026,6.7204110301805,6.824307652596592,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.170828819274902,767.0,0
479,,2346137.7566210795,411040.4635846291,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
480,,2345849.4945231075,411086.3515158447,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
481,,2345900.6957899863,411386.9804913891,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.070759773254396,767.0,0
482,,2345784.4206228065,411192.9334611773,,,,,,,,,,,,,,7.995127110469184,8.077392455629424,8.181289074330895,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
483,,2346437.6549765486,412089.8588796601,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.241588592529297,767.0,0
484,,2346517.4710997613,412008.284881468,,,,,,,,,,,,,,6.640308431778164,6.7222705476018,6.825834383340004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
485,,2345620.8540009013,412129.3201394445,,,,,,,,,,,,,,8.253092281417908,6.89836181740858,7.001925642395684,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.782605171203612,767.0,0
486,,2343506.567637966,412341.58323154686,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
487,,2343555.6852752827,412145.38405967056,,,,,,,,,,,,,,6.339278468367474,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
488,,2343317.3885462126,412511.02900297166,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,371.0,0
489,,2343083.3100567525,412090.9661170379,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
490,,2343124.136347474,412254.3872119443,,,,,,,,,,,,,,6.883346485072072,6.819180579961832,6.922744422290446,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,371.0,0
491,,2343465.662669051,412249.0510961424,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0
492,,2343938.1895095487,412200.7615866372,,,,,,,,,,,,,,6.816399701584942,6.89836181740858,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.12079620361328,459.0,0
493,,2343776.9675610294,412187.88784229616,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0
494,,2343704.0375722167,412316.63477862254,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
495,,2343602.7500047297,412233.25898279453,,,,,,,,,,,,,,6.640308464031454,6.722270579855092,6.825834415767984,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
496,,2343608.9003864494,412365.7618120919,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,371.0,0
497,,2343554.548829608,411918.7724666729,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
498,,2343832.4781849533,412021.14092409296,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
499,,2343694.1664617965,412054.1164868564,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.291627883911133,459.0,0
500,,2343663.5433958527,412118.8160108312,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,371.0,0
501,,2343499.906687238,412127.6507694503,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
502,,2343422.8168215253,411999.68443910306,,,,,,,,,,,,,,7.87709754380831,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.683326721191406,371.0,0
503,,2343251.6363487043,412019.10087847867,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.462459564208984,371.0,0
504,,2343299.1892319648,412162.1348806615,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,371.0,0
505,,2343363.038837289,412224.8390147568,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0
506,,2343253.399891322,412382.9902256413,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0
507,,2343129.642796926,412302.6081722368,,,,,,,,,,,,,,6.515369705920962,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,371.0,0
508,,2343235.707293684,412422.3954071114,,,,,,,,,,,,,,6.640308464031454,6.722270579855092,6.825834415767984,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
509,,2343091.7083981377,412354.0705885568,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,371.0,0
510,,2343166.050599688,412232.0878711066,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0
511,,2343039.8409447866,412493.2123646906,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,10.141519546508793,371.0,0
512,,2343058.487905383,412425.98292829935,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,14.0,371.0,0
513,,2343079.5954027977,412002.94120465085,,,,,,,,,,,,,,6.515369705920962,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.050035476684567,371.0,0
514,,2343097.0660189535,412578.4518876423,,,,,,,,,,,,,,7.006034705319494,7.086089746694798,7.187563189376168,2.0,6.0,1370.8876953125,1648.37841796875,2082.238037109375,12.0,371.0,0
515,,2343286.9005782227,412602.8316904817,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,371.0,0
516,,2343232.689539368,412527.6196500225,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,23.0,371.0,0
517,,2343715.255929301,412888.13527855615,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,25.0,371.0,0
518,,2343686.533008709,412520.63005353377,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,21.07076072692871,371.0,0
519,,2343633.7607174246,412591.5781346823,,,,,,,,,,,,,,6.829943460598608,6.909998501973914,7.011471944419578,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,20.0,371.0,0
520,,2343535.538254613,412682.3693439765,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,20.0,371.0,0
521,,2343366.0386987887,413099.33441818674,,,,,,,,,,,,,,8.574236410015143,6.432877268756444,6.53435072142287,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,6.0,371.0,0
522,,2343429.241646996,412617.580805338,,,,,,,,,,,,,,8.289838335964566,8.369893377339872,8.4713668257704,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,16.10007095336914,371.0,0
523,,2343217.3749817815,412788.0524064028,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,15.0,371.0,0
524,,2343917.4883925086,412765.78760324407,,,,,,,,,,,,,,6.640308464031454,6.965308637756612,7.068872469086848,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0
525,,2343803.521164817,412636.05199349433,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0
526,,2343690.767209921,412642.8010075961,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,371.0,0
527,,2343792.1360057774,412612.02535357303,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0
528,,2343795.659765853,412393.4059231746,,,,,,,,,,,,,,6.038248472703492,6.597331821744598,6.700895646731704,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0
529,,2343713.214341415,412468.5909491252,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,371.0,0
530,,2343694.543626904,412403.9712370559,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0
531,,2343501.161290454,412541.9522509775,,,,,,,,,,,,,,8.043018306093193,8.123073347468498,8.224546818931376,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,16.291627883911133,371.0,0
532,,2343812.4442383554,412821.97181592765,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,6.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,371.0,0
533,,2343674.7865020763,412753.16575466015,,,,,,,,,,,,,,6.35282222738114,6.131847273092464,6.233320725758888,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,371.0,0
534,,2343632.335775532,412728.5276777369,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,371.0,0
535,,2343703.2730184128,412869.36784560233,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,25.0,371.0,0
536,,2343641.723837408,412994.69348757406,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,15.0,371.0,0
537,,2343384.4648161274,412925.2623327976,,,,,,,,,,,,,,6.829943460598608,6.909998501973914,7.011471944419578,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,8.25017261505127,371.0,0
538,,2343486.7033690764,412752.51130788727,,,,,,,,,,,,,,6.65385219079183,6.432877268756444,6.53435072142287,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,371.0,0
539,,2343623.4657529173,412678.40812029055,,,,,,,,,,,,,,7.991311479145592,8.071366520520899,8.172839953947186,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,15.120794296264648,371.0,0
540,,2343478.346079617,412483.14285602304,,,,,,,,,,,,,,7.992490986443256,6.7222705476018,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.391698837280273,371.0,0
541,,2343445.0283235707,412459.3522990045,,,,,,,,,,,,,,6.640308431778164,6.7222705476018,6.825834383340004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.400283813476562,371.0,0
542,,2343433.515915716,412583.94211833953,,,,,,,,,,,,,,6.65385219079183,6.733907232167136,6.835380685363898,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,16.15010643005371,371.0,0
543,,2343378.974282595,412754.7645718132,,,,,,,,,,,,,,6.829943460598608,6.909998501973914,7.011471944419578,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,371.0,0
544,,2343446.927971719,412806.78149198944,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,10.100069046020508,371.0,0
545,,2343426.3624694343,412903.4514733735,,,,,,,,,,,,,,6.653852223045122,8.566416142976118,8.667889590605908,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,8.341657638549806,371.0,0
546,,2343322.2803055,412929.1962158629,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,2.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,8.291623115539553,371.0,0
547,,2343185.140731648,412689.7372203015,,,,,,,,,,,,,,6.051792231717158,6.733907264420426,6.83538071708685,1.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,14.070759773254396,371.0,0
548,,2343293.819986243,412948.27566466655,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,8.241588592529299,371.0,0
549,,2343153.297783869,412896.09309717274,,,,,,,,,,,,,,6.528913464934628,6.733907232167136,6.835380685363898,1.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,371.0,0
550,,2342951.9727201974,412660.0000251392,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,6.070760250091554,371.0,0
551,,2343151.3627079767,412977.7526082668,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,10.0,371.0,0
552,,2343165.003276797,412725.48740269645,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,15.0,371.0,0
553,,2343022.534660157,412817.3425187324,,,,,,,,,,,,,,6.750762223151862,6.909998501973914,7.011471944419578,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,10.0,371.0,0
554,,2344172.486328827,411898.42887298646,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,459.0,0
555,,2343744.142828657,411939.57256276824,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
556,,2343884.9432265246,412328.38213041704,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,459.0,0
557,,2344230.2493330752,412400.39366708975,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0
558,,2344156.9278161502,412415.56200497143,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.12079620361328,459.0,0
559,,2344353.0619890406,412675.9556233516,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,20.0,459.0,0
560,,2344522.747863877,412172.72089158074,,,,,,,,,,,,,,6.737218464138196,6.819180579961832,6.922744422290446,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.771243095397947,459.0,0
561,,2344450.8439414487,412075.4513626724,,,,,,,,,,,,,,6.038248472703492,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,459.0,0
562,,2344456.3013728894,412115.7088791083,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,459.0,0
563,,2344307.57760157,412020.2567887333,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
564,,2344293.9256716566,412152.244140262,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0
565,,2344041.0492082406,411672.4569090745,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,459.0,0
566,,2344064.731335659,411835.024093908,,,,,,,,,,,,,,7.745818645006924,7.82778076083056,7.931344593543688,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,459.0,0
567,,2344151.6600467023,412068.17325980176,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.291627883911133,459.0,0
568,,2343968.736605457,412166.49515969417,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
569,,2343867.838094695,411733.0922982728,,,,,,,,,,,,,,6.638145717273552,6.72041106243379,6.824307685138774,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.141521453857415,161.0,0
570,,2344036.277003102,412183.9318532244,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0
571,,2344199.95685527,412280.43237733486,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.27089786529541,459.0,0
572,,2344480.7404087633,412463.7809251866,,,,,,,,,,,,,,6.515369705920962,7.16160325609265,7.265167100754252,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.262313842773438,459.0,0
573,,2344466.00580843,412512.32929570257,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.212279319763184,459.0,0
574,,2344425.393349043,412378.0578094492,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,459.0,0
575,,2344281.973327256,412833.7794238186,,,,,,,,,,,,,,6.35282222738114,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,23.0,459.0,0
576,,2344276.1830794387,412485.1391824736,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,459.0,0
577,,2344529.20550055,412784.96582893195,,,,,,,,,,,,,,7.664576049103612,7.744631090478918,7.846104535281058,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,9.641864776611328,459.0,0
578,,2344468.1051922985,412664.2466305315,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
579,,2344260.838616766,412763.09683771984,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,2.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,459.0,0
580,,2344231.339711668,412662.805982968,,,,,,,,,,,,,,6.750762223151862,6.830817264527166,6.932290723750316,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,17.191556930541992,459.0,0
581,,2344097.9040723993,412743.30497765774,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.050035476684567,459.0,0
582,,2344197.063445838,412609.7620774919,,,,,,,,,,,,,,6.941338427442146,6.965308600895708,7.068872432026298,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.20014190673828,459.0,0
583,,2344046.337381021,412620.6312553097,,,,,,,,,,,,,,6.816399701584942,7.442429867902338,7.54599372380651,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
584,,2344072.5654504257,412519.5335526945,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
585,,2343912.664314114,412589.2936317858,,,,,,,,,,,,,,6.038248472703492,7.481938404912284,7.585502239308932,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0
586,,2343996.5530450665,412517.17775433545,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0
587,,2343991.4702607915,412423.5497537044,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,459.0,0
588,,2343969.231895136,412325.92121395806,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
589,,2343913.523435377,412477.6346921472,,,,,,,,,,,,,,6.515369705920962,7.398964179294708,7.50252803392653,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.141521453857415,459.0,0
590,,2343808.5295453575,412342.053681148,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0
591,,2343952.983490511,412981.37649608863,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,24.0,459.0,0
592,,2344296.1609342964,413003.5706521888,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,19.0,459.0,0
593,,2343774.5902839955,413348.8475281044,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,459.0,0
594,,2344262.832829544,413515.45717737975,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,459.0,0
595,,2344653.5178941046,413602.9825154748,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,6.0,459.0,0
596,,2343631.5248460607,413499.413137475,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,459.0,0
597,,2344494.45603498,412921.28836743056,,,,,,,,,,,,,,6.750762223151862,6.830817264527166,6.932290723750316,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,9.370966911315918,459.0,0
598,,2344252.970992402,412902.8183388068,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,27.0,459.0,0
599,,2344364.346603351,412957.40971360286,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,21.0,459.0,0
600,,2344328.3189573926,413055.09878570464,,,,,,,,,,,,,,6.750762223151862,6.830817264527166,6.932290723750316,2.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,459.0,0
601,,2344174.3445039676,412969.917471441,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
602,,2344165.401065573,412823.89727066585,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,459.0,0
603,,2344072.9560071565,413066.88866788894,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,6.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
604,,2343947.202120607,413009.0857498146,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.233320725758888,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,23.0,459.0,0
605,,2343800.3354764343,412916.13824367855,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,21.141521453857415,371.0,0
606,,2343835.681004011,413128.48049935576,,,,,,,,,,,,,,6.750762223151862,6.830817264527166,6.932290723750316,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,371.0,0
607,,2343707.1292279055,413108.9440432444,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,371.0,0
608,,2343631.5939280135,413042.68336326967,,,,,,,,,,,,,,6.954882186455812,7.034937227831116,7.136410681027878,1.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,13.070759773254396,371.0,0
609,,2344049.2558586495,412744.20029038953,,,,,,,,,,,,,,6.038248472703492,7.234153916023742,7.33771776427456,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0
610,,2343918.371417255,412781.8090743357,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,371.0,0
