FID,OBJECTID,Location,State,Water_Cont,Material,Damae_Int2,Economic,District,ID,Fail_Type,Date,Distri_,Death_,Settlemet_,Dam_Int1,Area,Triggers_
194,195,Kalaghata Borotek,Active,Wet,Soil,Nil,Low,Bandarban,195,Complex,13/06/2017,Advancing,0,0,Nil,24,Rainfall
195,196,Kalaghata Borotek,Active,Wet,Soil,Nil,Low,Bandarban,196,Complex,13/06/2017,Advancing,0,0,Nil,55,Rainfall
196,197,Kalaghata Borotek,Active,Wet,Soil,Nil,Low,Bandarban,197,Complex,13/06/2017,Advancing,0,0,Nil,49,Rainfall
197,198,Kalaghata Borotek,Active,Wet,Soil,Nil,Low,Bandarban,198,Flow,13/06/2017,Advancing,0,0,Nil,33,Rainfall
198,199,"Islampur, Bandarban Sadar",Active,Wet,Debris,Nil,Low,Bandarban,199,Slide,13/06/2017,Retrogressive,0,2,Medium,43,Rainfall and Hill Cutting
199,200,Kalaghata Borotek,Active,Wet,Soil,Nil,Low,Bandarban,200,Flow,13/06/2017,Advancing,0,0,Nil,923,Rainfall
200,201,Kalaghata Borotek,Active,Wet,Soil,Nil,Low,Bandarban,201,Flow,13/06/2017,Advancing,0,0,Nil,157,Rainfall
201,202,"Islampur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,202,Flow,13/06/2017,Advancing,0,1,Low,138,Rainfall
202,203,"Islampur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,203,Flow,13/06/2017,Advancing,0,0,Nil,86,Rainfall
203,204,"Islampur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,204,Flow,13/06/2017,Advancing,0,0,Nil,90,Rainfall
204,205,"Bus Station, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,205,Flow,10/06/2016,Advancing,0,0,Nil,54,Rainfall
205,206,"Bus Station, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,206,Unrecognized,10/06/2016,Advancing,0,0,Nil,150,Rainfall
206,207,"Bus Station, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,207,Unrecognized,13/06/2017,Advancing,0,0,Nil,315,Rainfall
207,208,"Kashimpur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,208,Unrecognized,13/06/2017,Advancing,0,0,Nil,12,Rainfall
208,209,"Kashimpur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,209,Flow,13/06/2017,Advancing,0,0,Nil,16,Rainfall
209,210,"Kashimpur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,210,Flow,13/06/2017,Advancing,0,0,Nil,26,Rainfall
210,211,"Kashimpur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,211,Flow,13/06/2017,Advancing,0,0,Nil,38,Rainfall
211,212,"Kashimpur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,212,Flow,13/06/2017,Advancing,0,0,Nil,79,Rainfall
212,213,"Kashimpur, Bandarban Sadar",Active,Wet,Soil,Nil,Low,Bandarban,213,Flow,13/06/2017,Advancing,0,0,Nil,69,Rainfall
213,214,Lemuchiri,Active,Wet,Mixture,Nil,High,Bandarban,214,Flow,13/06/2017,Advancing,3,3,High,297,Rainfall and Hill Cutting
214,215,Lemuchiri,Active,Wet,Soil,Nil,Low,Bandarban,215,Flow,13/06/2017,Advancing,0,0,Nil,17,Rainfall
215,216,Lemuchiri,Active,Wet,Soil,Nil,Low,Bandarban,216,Flow,13/06/2017,Advancing,0,0,Nil,49,Rainfall
216,217,Lemuchiri,Active,Wet,Soil,Nil,Low,Bandarban,217,Flow,13/06/2017,Advancing,0,0,Nil,58,Rainfall
217,218,"Lemuchiri , On Raod",Active,Wet,Soil,Low,Low,Bandarban,218,Flow,13/06/2017,Advancing,0,0,Nil,41,Rainfall
218,219,"Lemuchiri , On Raod",Active,Wet,Soil,Nil,Low,Bandarban,219,Flow,13/06/2017,Advancing,0,0,Nil,65,Rainfall
219,220,"Lemuchiri , On Raod",Active,Wet,Soil,Nil,Low,Bandarban,220,Flow,13/06/2017,Advancing,0,0,Nil,349,Rainfall
220,221,"Lemuchiri , On Road",Active,Wet,Soil,Low,Low,Bandarban,221,Flow,13/06/2017,Advancing,0,0,Nil,28,Rainfall
221,222,"Lemuchiri , On Raod",Active,Wet,Soil,Nil,Low,Bandarban,222,Flow,13/06/2017,Advancing,0,0,Nil,116,Rainfall
222,223,"Lemuchiri , On Raod",Active,Wet,Soil,Nil,Low,Bandarban,223,Flow,13/06/2017,Advancing,0,0,Nil,388,Rainfall
223,224,Lemuchara,Active,Wet,Soil,Nil,Low,Bandarban,224,Flow,13/06/2017,Advancing,0,0,Nil,24,Rainfall
224,225, , , , , , ,Bandarban,225,Flow,2015, ,0,0, ,12287, 
225,226, , , , , , ,Bandarban,226,Slide,2015, ,0,0, ,2419, 
226,227, , , , , , ,Bandarban,227,Unrecognized,2015, ,0,0, ,2982, 
227,228, , , , , , ,Bandarban,228,Unrecognized,2015, ,0,0, ,5590, 
228,229, , , , , , ,Bandarban,229,Unrecognized,2015, ,0,0, ,5232, 
229,230, , , , , , ,Bandarban,230,Flow,2016, ,0,0, ,523, 
230,231, , , , , , ,Bandarban,231,Slide,2015, ,0,0, ,945, 
231,232, , , , , , ,Bandarban,232,Complex,2015, ,0,0, ,85202, 
232,233, , , , , , ,Bandarban,233,Slide,2016, ,0,0, ,5844, 
233,234, , , , , , ,Bandarban,234,Flow,2016, ,0,0, ,4867, 
234,235, , , , , , ,Bandarban,235,Slide,2016, ,0,0, ,1407, 
235,236, , , , , , ,Bandarban,236,Unrecognized,2015, ,0,0, ,2024, 
236,237, , , , , , ,Bandarban,237,Unrecognized, , ,0,0, ,11390, 
237,238, , , , , , ,Bandarban,238,Unrecognized,2015, ,0,0, ,29189, 
238,239, , , , , , ,Bandarban,239,Unrecognized,2015, ,0,0, ,899, 
239,240, , , , , , ,Bandarban,240,Unrecognized,2015, ,0,0, ,10020, 
240,241, , , , , , ,Bandarban,241,Unrecognized,2015, ,0,0, ,1204, 
241,242, , , , , , ,Bandarban,242,Unrecognized,2015, ,0,0, ,1339, 
242,243, , , , , , ,Khagrachari,243,Unrecognized,2017, ,0,0, ,2475, 
243,244, , , , , , ,Khagrachari,244,Fall,2014, ,0,0, ,858, 
244,245, , , , , , ,Khagrachari,245,Slide,2015, ,0,0, ,1449, 
245,246, , , , , , ,Khagrachari,246,Slide,2016, ,0,0, ,1080, 
246,247, , , , , , ,Khagrachari,247,Slide,2016, ,0,0, ,193, 
247,248,"BSF Camp, Ramgar",Active,Wet,Soil,Nil,Medium,Khagrachari,248,Fall,20/07/2017,Diminishing,0,4,Medium,24,Rainfall and Hill cutting
248,249,"BSF Camp, Ramgar",Active,Wet,Soil,Medium,Low,Khagrachari,249,Fall,20/07/2017,Diminishing,0,0,Low,17,Rainfall
249,250,"BSF Camp, Ramgar, On Road",Active,Wet,Soil,Medium,Low,Khagrachari,250,Fall,20/07/2017,Diminishing,0,0,Low,175,Rainfall
250,251,"BSF Camp, Ramgar, On Road",Active,Wet,Soil,Medium,Low,Khagrachari,251,Slide,20/07/2017,Diminishing,0,0,Low,35,Rainfall
251,252,"BSF Camp, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,252,Slide,20/07/2017,Diminishing,0,0,Nil,14,Rainfall
252,253,"BSF Camp, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,253,Flow,20/07/2017,Diminishing,0,0,Nil,46,Rainfall
253,254,"Masjid Para, Ramgar",Active,Wet,Soil,Nil,Low,Khagrachari,254,Flow,20/07/2017,Advancing,0,0,Nil,80,Rainfall
254,255,"Amcharipara, Ramgar",Active,Wet,Soil,Nil,Low,Khagrachari,255,Flow,20/07/2017,Advancing,0,0,Nil,71,Rainfall
255,256,"Amcharipara, Ramgar",Active,Wet,Soil,Nil,Low,Khagrachari,256,Flow,20/07/2017,Advancing,0,0,Nil,112,Rainfall
256,257,"Amcharipara, Ramgar",Active,Wet,Soil,Nil,Low,Khagrachari,257,Flow,20/07/2017,Advancing,0,0,Nil,59,Rainfall
257,258,"Amcharipara, Ramgar",Active,Wet,Soil,Nil,Low,Khagrachari,258,Fall,20/07/2017,Advancing,0,0,Nil,97,Rainfall
258,259,"Madhupur, Ramgar",Active,Wet,Soil,Low,Low,Khagrachari,259,Flow,20/07/2017,Advancing,0,1,Low,11,Rainfall
259,260,"Nagpa, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,260,Flow,20/07/2017,Advancing,0,0,Nil,17,Rainfall and Hill Cutting
260,261,"Nagpa, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,261,Flow,20/07/2017,Advancing,0,0,Nil,17,Rainfall and Hill Cutting
261,262,"Nagpa, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,262,Flow,20/07/2017,Advancing,0,0,Nil,38,Rainfall
262,263,"Nagpa, Ramgar, On Road",Active,Wet,Debris,Low,Low,Khagrachari,263,Flow,20/07/2017,Diminishing,0,0,Low,17,Rainfall and Farming Activities at the Top
263,264,"Nagpa, Ramgar, On Road",Active,Wet,Debris,Low,Low,Khagrachari,264,Flow,20/07/2017,Advancing,0,0,Low,31,Rainfall and Farming Activities at the Top
264,265,"Patachara, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,265,Slide,20/07/2017,Advancing,0,0,Nil,58,Rainfall
265,266,"Patachara, Ramgar, On Road",Active,Wet,Soil,Medium,Medium,Khagrachari,266,Slide,20/07/2017,Advancing,0,3,Medium,39,Rainfall
266,267,"Budumchara, Ramgar",Active,Wet,Soil,Low,High,Khagrachari,267,Slide,20/07/2017,Advancing,2,3,High,208,Rainfall and Hill Cutting
267,268,"Patachara, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,268,Slide,20/07/2017,Advancing,0,0,Nil,51,Rainfall
268,269,"Patachara, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,269,Slide,20/07/2017,Advancing,0,0,Nil,15,Rainfall
269,270,"Patachara, Ramgar, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,270,Slide,20/07/2017,Advancing,0,0,Nil,14,Rainfall
270,271,"Patachara, Ramgarh, On Road",Active,Wet,Debris,Medium,Low,Khagrachari,271,Slide,20/07/2017,Diminishing,0,0,Medium,24,Rainfall and Road Cut
271,272,"Patachara, Ramgarh, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,272,Slide,20/07/2017,Advancing,0,0,Nil,13,Rainfall
272,273,"Kalabari, Ramgar",Active,Wet,Mixture,Low,Medium,Khagrachari,273,Slide,20/07/2017,Diminishing,0,2,Medium,48,Rainfall and Hill Cutting
273,274,"Kalabari, Ramgar, On Road",Active,Wet,Soil,Low,Low,Khagrachari,274,Slide,20/07/2017,Advancing,0,0,Nil,53,Rainfall
274,275,"Army Camp Commander Bunglow, Guimara",Active,Wet,Soil,Low,Low,Khagrachari,275,Slide,20/07/2017,Advancing,0,0,Nil,86,Rainfall
275,276,"Army Camp, Guimara, On Road",Active,Wet,Soil,Low,Low,Khagrachari,276,Slide,20/07/2017,Advancing,0,0,Nil,59,Rainfall
276,277,"Army Camp Commander Bunglow, Guimara",Active,Wet,Soil,Low,Low,Khagrachari,277,Fall,20/07/2017,Advancing,0,0,Nil,61,Rainfall and Hill Cutting
277,278,"Chowdhury Ghat, Joutho Khamar",Active,Wet,Soil,Low,Low,Khagrachari,278,Fall,20/07/2017,Advancing,0,0,Nil,326,Rainfall
278,279,"Zia Nagar, Rasulpur",Active,Wet,Soil,Low,Low,Khagrachari,279,Slide,20/07/2017,Advancing,0,1,Low,27,Rainfall
279,280,Joutho Khamar,Active,Wet,Debris,Low,Low,Khagrachari,280,Slide,20/07/2017,Diminishing,0,0,Low,78,Rainfall
280,281,Matiranga Residential School,Active,Wet,Soil,Low,High,Khagrachari,281,Slide,20/07/2017,Advancing,0,4,High,41,Rainfall
281,282,Matiranga Madrasha,Active,Wet,Soil,Low,High,Khagrachari,282,Slide,20/07/2017,Advancing,0,3,High,33,Rainfall
282,283,Matiranga Dosh Nong,Active,Wet,Soil,Nil,Low,Khagrachari,283,Slide,20/07/2017,Advancing,0,0,Nil,50,Rainfall
283,284,10 Number Muslimpur,Active,Wet,Soil,Nil,Low,Khagrachari,284,Slide,20/07/2017,Advancing,0,0,Nil,130,Hill Cutting
284,285,"Bangmara, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,285,Fall,20/07/2017,Advancing,0,0,Nil,175,Rainfall
285,286,"Sapmara, On Road",Active,Wet,Soil,Medium,Medium,Khagrachari,286,Flow,20/07/2017,Advancing,0,0,Nil,412,Rainfall
286,287,"Sapmara, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,287,Flow,20/07/2017,Advancing,0,0,Nil,223,Rainfall
287,288,Richang Jhornar Matha,Active,Wet,Soil,Nil,Low,Khagrachari,288,Flow,20/07/2017,Advancing,0,0,Nil,309,Rainfall
288,289,Richang er Raster Matha,Active,Wet,Debris,Nil,Low,Khagrachari,289,Slide,20/07/2017,Diminishing,0,0,Nil,94,Rainfall
289,290,Governmental Rehabilitation Center Road,Active,Wet,Soil,Nil,Low,Khagrachari,290,Slide,20/07/2017,Advancing,0,0,Nil,34,Rainfall
290,291,Alutila Army Camp,Active,Wet,Soil,Nil,Low,Khagrachari,291,Slide,20/07/2017,Advancing,0,0,Nil,51,Rainfall
291,292,Big Bridge Police Camp,Active,Wet,Soil,Nil,Low,Khagrachari,292,Fall,20/07/2017,Advancing,0,0,Nil,265,Rainfall
292,293,Shilachara Bridge,Active,Wet,Soil,Nil,Low,Khagrachari,293,Slide,20/07/2017,Advancing,0,0,Nil,80,Rainfall and Farming on the Slope
293,294,Alutila International Bon Bhabna Center,Active,Wet,Soil,Nil,Low,Khagrachari,294,Slide,20/07/2017,Diminishing,0,0,Nil,158,Rainfall and Construction Axtivities
294,295,Alutila International Bon Bhabna Center,Active,Wet,Soil,Nil,Low,Khagrachari,295,Slide,20/07/2017,Advancing,0,0,Nil,61,Rainfall
295,296,"Alutila International Bon Bhabna Center, On Road",Active,Wet,Soil,Nil,Low,Khagrachari,296,Slide,20/07/2017,Advancing,0,0,Nil,112,Rainfall
296,297,Alutila Zero Mile,Active,Wet,Soil,Low,Low,Khagrachari,297,Slide,20/07/2017,Advancing,0,0,Nil,35,Rainfall
297,298,Lenci Bazar,Active,Wet,Soil,Nil,Low,Khagrachari,298,Fall,20/07/2017,Advancing,0,3,Medium,25,Rainfall
298,299,1 Nong Lanci Bazar,Active,Wet,Mixture,Nil,Low,Khagrachari,299,Slide,20/07/2017,Retrogressive,0,1,Low,12,Raifall
299,300,Nanci bazar,Suspended,Dry,Soil,Nil,Low,Khagrachari,300,Slide,10/06/2015,Advancing,0,0,Nil,16,Rainfall
300,301,Nanci bazar,Suspended,Dry,Soil,Nil,Low,Khagrachari,301,Slide,10/06/2015,Advancing,0,0,Nil,34,Rainfall
301,302,Nanci bazar,Active,Wet,Soil,Nil,Low,Khagrachari,302,Slide,20/07/2017,Advancing,0,2,Medium,37,Rainfall
302,303,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,303,Slide,20/07/2017,Advancing,0,0,Nil,21,Rainfall
303,304,Harinath para Gap,Active,Wet,Debris,Nil,Medium,Khagrachari,304,Slide,20/07/2017,Advancing,0,3,Medium,47,Rainfall and Hill Cutting
304,305,Harinath para Gap,Active,Wet,Soil,Nil,Medium,Khagrachari,305,Slide,11/06/2017,Advancing,0,2,Medium,11,Rainfall
305,306,Harinath para Gap,Active,Wet,Soil,Nil,Low,Khagrachari,306,Slide,11/06/2017,Advancing,0,0,Nil,15,Rainfall
306,307,Harinath para Gap,Active,Wet,Soil,Nil,Low,Khagrachari,307,Slide,11/06/2017,Advancing,0,0,Nil,32,Rainfall
307,308,Harinath para Gap,Active,Wet,Soil,Nil,Low,Khagrachari,308,Slide,11/06/2017,Advancing,0,0,Nil,36,Rainfall
308,309,Harinath para Gap,Active,Wet,Soil,Nil,Low,Khagrachari,309,Slide,11/06/2017,Advancing,0,0,Nil,77,Rainfall
309,310,Harinath para,Active,Wet,Soil,Nil,Low,Khagrachari,310,Slide,20/07/2017,Advancing,0,0,Nil,15,Rainfall
310,311,Harinath para,Active,Wet,Soil,Nil,Low,Khagrachari,311,Slide,20/07/2017,Advancing,0,0,Nil,69,Rainfall
311,312,Harinath para,Active,Wet,Soil,Nil,Low,Khagrachari,312,Slide,20/07/2017,Advancing,0,0,Nil,15,Rainfall
312,313,Harinath para,Active,Wet,Soil,Nil,Low,Khagrachari,313,Slide,20/07/2017,Advancing,0,0,Nil,21,Rainfall
313,314,Harinath para,Active,Wet,Soil,Nil,Low,Khagrachari,314,Slide,20/07/2017,Advancing,0,0,Nil,24,Rainfall
314,315,Harinath para,Active,Wet,Soil,Nil,Low,Khagrachari,315,Slide,20/07/2017,Advancing,0,0,Nil,85,Rainfall
315,316,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,316,Slide,20/07/2017,Advancing,0,1,Low,40,Rainfall
316,317,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,317,Slide,20/06/2017,Advancing,0,0,Nil,19,Rainfall
317,318,Kadamtali,Active,Wet,Debris,Nil,High,Khagrachari,318,Slide,20/06/2017,Advancing,0,5,High,62,Rainfall and hill Cutting
318,319,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,319,Slide,20/07/2017,Advancing,0,0,Nil,32,Rainfall
319,320,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,320,Slide,20/07/2017,Advancing,0,0,Nil,38,Rainfall
320,321,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,321,Slide,20/07/2017,Advancing,0,0,Nil,63,Rainfall
321,322,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,322,Slide,20/07/2017,Advancing,0,0,Nil,22,Rainfall
322,323,Kadamtali,Active,Wet,Soil,Nil,Low,Khagrachari,323,Slide,20/07/2017,Advancing,0,0,Nil,49,Rainfall
