fid,fid_new1,fclass,name,maxspeed,length,combined_id_min,combined_id_max,DN_mean,time_needed (min)
"306","306",residential,,"10","13.0493083424438","1165","52529","6","0.0782958500546628"
"307","307",residential,,"10","117.111188934593","52529",CXB-202_G014 _02,"6.5","0.702667133607561"
"308","308",residential,,"10","117.111188934593","1172",CXB-202_G014 _02,"6.5","0.702667133607561"
"309","309",residential,,"10","54.4219339715657","1172","1180","6.5","0.326531603829394"
"310","310",residential,,"10","32.5818824838521","1180","1181","6","0.195491294903113"
"311","311",residential,,"10","58.9281120303292","1181","1183","6","0.353568672181975"
"312","312",path,,"10","127.070414679544","1185","1187","6.5","0.762422488077262"
"313","313",path,,"10","47.6868526374534","1189",CXB-207_C049 _01,"6","0.28612111582472"
"314","314",path,,"10","47.6868526374534","50061",CXB-207_C049 _01,"6","0.28612111582472"
"315","315",path,,"10","23.3426253964297","50061","745","6","0.140055752378578"
"316","316",path,,"10","22.0317737420178","1206","2873","6","0.132190642452107"
"317","317",path,,"10","8.68642816650275","1206","1209","6","0.0521185689990165"
"318","318",path,,"10","3.59730817864429","1209","54409","6","0.0215838490718657"
"319","319",path,,"10","56.9979567312859","49329","54409","6","0.341987740387715"
"320","320",track,,"10","98.3527748264019","1223","50563","6.666667","0.590116648958412"
"321","321",path,,"10","71.9459406659093","1223","3036","7.5","0.431675643995456"
"322","322",path,,"10","78.4308048922328","1227","3039","7.333333","0.470584829353397"
"323","323",path,,"10","109.084920430579","1232","3039","6.5","0.654509522583475"
"324","324",track,,"10","29.1444580582612","1237","3060","6","0.174866748349567"
"325","325",track,,"10","18.091336726176","1237","58225","6.5","0.108548020357056"
"326","326",track,,"10","42.0634432455578","50563","58225","7","0.252380659473347"
"327","327",residential,,"10","54.9568617440857","1245","1246","6.5","0.329741170464514"
"328","328",residential,,"10","26.6452588011741","1245","1251","7","0.159871552807045"
"329","329",residential,,"10","45.1884432067527","1260","3077","6","0.271130659240516"
"330","330",residential,,"10","12.8108582927322","1260","1264","6","0.0768651497563929"
"331","331",residential,,"10","16.3768195354059","1264","1265","6","0.0982609172124352"
"332","332",residential,,"10","23.6017496338635","1265","1272","6.5","0.141610497803181"
"333","333",residential,,"10","26.5351266590267","1272","1276","6.5","0.15921075995416"
"334","334",residential,,"10","26.0901634023815","1276","3729","6","0.156540980414289"
"335","335",residential,,"10","9.52158211505856","3729","50593","6","0.0571294926903514"
"336","336",residential,,"10","62.1694987102476","1285","50589","6","0.373016992261486"
"337","337",residential,,"10","32.7101531121697","1285","1292","6","0.196260918673018"
"338","338",residential,,"10","48.85789459189","1292","1296","6.5","0.29314736755134"
"339","339",residential,,"10","74.5541599791018","1296","1300","7","0.447324959874611"
"340","340",residential,,"10","25.1988446781826","1300","1304","6.5","0.151193068069095"
"341","341",residential,,"10","68.4163332454427","1304","1309","7","0.410497999472656"
"342","342",residential,,"10","92.530933158518","1309","3077","7","0.555185598951108"
"343","343",path,,"10","24.691645944295","1311","1537","6","0.14814987566577"
"344","344",path,,"10","16.3859690601716","1311","1321","6","0.0983158143610299"
"345","345",path,,"10","36.889297729777","1320","1321","6","0.221335786378662"
"346","346",path,,"10","36.889297729777","1320","1324","6","0.221335786378662"
"348","348",path,,"10","21.14260413625","1329","1332","7","0.1268556248175"
"349","349",path,,"10","17.6318780101313","1332","54673","7.5","0.105791268060788"
"350","350",path,,"10","10.7722675047999","1338","54673","8","0.0646336050287993"
"352","352",path,,"10","4.37954258053555","1341","49976","6","0.0262772554832133"
"353","353",path,,"10","26.5620006048856","1348","46727","6","0.159372003629314"
"354","354",path,,"10","59.0805570837151","46727","49265","6.5","0.354483342502291"
"355","355",path,,"10","16.1537194876605","49265","59863","6","0.0969223169259628"
"356","356",path,,"10","18.8156519414233","1364","59863","6","0.11289391164854"
"357","357",path,,"10","8.07868353858323","1364","49260","6","0.0484721012314994"
"358","358",path,,"10","18.2899099296177","1372","49260","6","0.109739459577706"
"359","359",path,,"10","62.8054765746194","1372","1373","6","0.376832859447717"
"360","360",path,,"10","10.9684221056171","1373","1381","6","0.0658105326337024"
"361","361",path,,"10","7.20762483061755","1381","49942","6","0.0432457489837053"
"362","362",path,,"10","14.261987546034","1385","848","7","0.085571925276204"
"363","363",path,,"10","23.5798958769331","844","848","7","0.141479375261599"
"364","364",path,,"10","14.2646930446251","52469","844","7","0.0855881582677505"
"365","365",path,,"10","16.217001714211","1400","52469","7","0.097302010285266"
"366","366",path,,"10","17.4351991303362","1400","1405","7","0.104611194782017"
"367","367",path,,"10","11.2093377183579","1405","54547","7.5","0.0672560263101471"
"368","368",path,,"10","63.9495789116435","52481","54547","7","0.383697473469861"
"369","369",path,,"10","9.93051196737823","52481","908","6","0.0595830718042694"
"371","371",path,,"10","105.33899701372","1429","3161","7","0.632033982082318"
"372","372",path,,"10","77.3146382943793","1429","1432","6.5","0.463887829766276"
"373","373",path,,"10","25.1997282269419","1432","1437","7","0.151198369361651"
"374","374",path,,"10","19.7781628172407","1436","1437","7","0.118668976903444"
"375","375",path,,"10","35.3333983425669","1436","1439","7.5","0.212000390055402"
"376","376",path,,"10","54.4194939984471","1439","1449","7","0.326516963990683"
"377","377",path,,"10","38.136715853035","1448","1449","7","0.22882029511821"
"378","378",path,,"10","5.60325947591312","51600","51601","6","0.0336195568554787"
"379","379",path,,"10","20.941787525008","1461","51601","6","0.125650725150048"
"380","380",path,,"10","17.77695964978","1461","51605","6","0.10666175789868"
"381","381",path,,"10","25.9724060118289","51605","51608","6","0.155834436070973"
"382","382",path,,"10","16.4725636538999","1468","51608","6","0.0988353819233993"
"383","383",path,,"10","57.2442586300687","1553",CXB-208_C045 _04,"6.5","0.343465551780412"
"384","384",path,,"10","57.2442586300687","1476",CXB-208_C045 _04,"6","0.343465551780412"
"385","385",path,,"10","11.3933833645428","1476","1480","6","0.0683603001872571"
"386","386",path,,"10","8.40241684551261","1480","1484","6","0.0504145010730757"
"387","387",path,,"10","10.0914898165775","1484","51875","6","0.0605489388994648"
"388","388",path,,"10","64.0620889410854","1493","51875","6","0.384372533646512"
"389","389",path,,"10","29.1097169688311","1493","1495","6","0.174658301812987"
"390","390",track,,"10","49.2239008877832","3161","49044","6.5","0.295343405326699"
"391","391",track,,"10","45.4226089534336","48373","49044","6.5","0.272535653720602"
"392","392",track,,"10","40.4913779041198","1509","48373","6","0.242948267424719"
"393","393",track,,"10","22.1414289855881","1509","1513","6","0.132848573913529"
"394","394",track,,"10","17.7355699715176","1513","48977","6","0.106413419829106"
"395","395",track,,"10","29.0946462976593","1524","48977","6.5","0.174567877785956"
"396","396",track,,"10","4.50527966058193","1524","1528","6","0.0270316779634916"
"397","397",track,,"10","11.7201770284376","1528","1529","6","0.0703210621706259"
"398","398",track,,"10","19.3218202693219","1529","48276","6","0.115930921615931"
"399","399",track,,"10","29.9005884843955","1537","48276","6","0.179403530906373"
"400","400",track,,"10","32.7259845057502","1537","1545","6","0.196355907034501"
"401","401",track,,"10","15.5456247890338","1545","1552","6","0.093273748734203"
"402","402",track,,"10","28.1812311440413","1552","1553","6","0.169087386864248"
"403","403",track,,"10","12.2813559667869","1553","1557","6","0.0736881358007216"
"404","404",track,,"10","14.717456365834","1557","1564","6","0.0883047381950039"
"405","405",track,,"10","11.5724053780917","1564","1565","6","0.0694344322685501"
"406","406",track,,"10","22.4826468143352","1565","1567","6","0.134895880886011"
"407","407",track,,"10","9.3184568197175","1567","1577","6","0.055910740918305"
"408","408",track,,"10","25.8661665232752","1577","1581","6","0.155196999139651"
"409","409",track,,"10","8.07073923983874","1581","1587","6","0.0484244354390325"
"410","410",track,,"10","16.9596058561167","1587","1593","6","0.1017576351367"
"411","411",track,,"10","26.8810352877284","1593","1596","6","0.16128621172637"
"412","412",track,,"10","18.4696424198321","1596","1602","6","0.110817854518993"
"413","413",track,,"10","14.9242953259224","1602","1605","6","0.0895457719555346"
"414","414",track,,"10","5.87382143508921","1605","1610","6","0.0352429286105353"
"415","415",track,,"10","4.484578868682","1610","1614","6","0.026907473212092"
"416","416",track,,"10","11.1061329000338","1614","1618","6","0.066636797400203"
"417","417",track,,"10","13.751741664605","1618","1621","6","0.0825104499876298"
"418","418",track,,"10","15.7636678233557","1621","1626","6","0.0945820069401342"
"419","419",track,,"10","23.5432714310363","1626","1629","6","0.141259628586218"
"420","420",track,,"10","2.76608478769281","1628","1629","6","0.0165965087261569"
"421","421",track,,"10","17.4097648697204","1628","1637","6","0.104458589218323"
"422","422",track,,"10","6.83717186382239","1637","1642","6","0.0410230311829343"
"423","423",track,,"10","16.349446942468","1642","1645","6","0.0980966816548082"
"424","424",track,,"10","21.5532706310972","1644","1645","6","0.129319623786583"
"425","425",track,,"10","12.7882138258537","1649","1652","7","0.0767292829551222"
"426","426",track,,"10","50.1260369507974","1652","1657","6.5","0.300756221704784"
"427","427",track,,"10","23.4405912821567","1657","1660","6.5","0.14064354769294"
"428","428",track,,"10","30.7146147112903","1660",CXB-207_D050 _05,"7","0.184287688267742"
"429","429",track,,"10","30.7146147112903","1662",CXB-207_D050 _05,"6.5","0.184287688267742"
"430","430",path,,"10","97.0993691969238","49448","58401","7","0.582596215181543"
"431","431",path,,"10","13.1444184303273","1672","49448","7.5","0.0788665105819641"
"432","432",path,,"10","52.5610797385775","1672","1676","7.5","0.315366478431465"
"433","433",path,,"10","25.8339621789045","1676","1681","6.5","0.155003773073427"
"434","434",path,,"10","32.1545070393614","1681","1684","6","0.192927042236169"
"435","435",path,,"10","64.5738493514872","1684",CXB-207_D050 _07,"6","0.387443096108923"
"436","436",path,,"10","64.5738493514872","1688",CXB-207_D050 _07,"6","0.387443096108923"
"437","437",path,,"10","19.8652411986336","1688","52581","6.5","0.119191447191801"
"438","438",path,,"10","33.9238057887255","1693","52581","7","0.203542834732353"
"439","439",path,,"10","80.0725934489214","1695","1697","6","0.480435560693528"
"440","440",path,,"10","78.9548274458721","1695","1705","6.5","0.473728964675233"
"441","441",path,,"10","8.7436631730965","1705","1709","6","0.052461979038579"
"442","442",path,,"10","57.336119070856","1709","1714","7","0.344016714425136"
"443","443",path,,"10","42.3816125011004","1714","1776","7.5","0.254289675006602"
"444","444",path,,"10","257.478661905433","1717","1776","6.8","1.5448719714326"
"445","445",path,,"10","101.782965148107","1720","3412","6.5","0.610697790888641"
"446","446",residential,,"10","16.0857195380871","1724","50603","7","0.0965143172285224"
"447","447",residential,,"10","67.8215148083248","1724","1728","6.5","0.406929088849949"
"448","448",residential,,"10","3.65189922648513","1728","1732","6.5","0.0219113953589108"
"449","449",residential,,"10","44.2851451776506","1732","1736","6.5","0.265710871065904"
"450","450",residential,,"10","13.3773967943899","1736","1740","6","0.0802643807663393"
"451","451",residential,,"10","28.7102871054649","1740","1744","6.5","0.17226172263279"
"452","452",residential,,"10","16.7086529251144","1744","1749","7","0.100251917550686"
"453","453",residential,,"10","36.87106443622","1749","56707","7","0.22122638661732"
"454","454",path,,"10","43.2476993385705","1756","58325","7","0.259486196031423"
"455","455",path,,"10","21.4419344878845","1756","1757","7","0.128651606927307"
"456","456",path,,"10","34.7094472824112","1757","1761","7","0.208256683694467"
"457","457",path,,"10","75.6033104071428","617","622","6","0.453619862442857"
"458","458",trunk,টেকনাফ সড়ক,"10","42.0522583829935","1828","2043","6","0.252313550297961"
"459","459",path,,"10","223.699836982167","1773","1785","7.142857","1.342199021893"
"460","460",path,,"10","19.1215307090003","1776","1777","7","0.114729184254002"
"461","461",path,,"10","11.1546272963847","1777","1780","7","0.0669277637783083"
"462","462",path,,"10","19.7923951202574","1780","1792","7","0.118754370721544"
"463","463",path,,"10","202.546700705511","1785","1788","7","1.21528020423307"
"464","464",path,,"10","56.4525170660431","1788","1792","6.5","0.338715102396259"
"465","465",path,,"10","20.5089860506589","1792","3880","7","0.123053916303953"
"466","466",path,,"10","35.1278992970075","1800","3880","7","0.210767395782045"
"468","468",path,,"10","30.3866125816608","1820","51337","6.5","0.182319675489965"
"469","469",path,,"10","47.3348522580067","51337","51340","6","0.28400911354804"
"470","470",path,,"10","57.0505757333756","51340","55135","6","0.342303454400253"
"472","472",path,,"10","37.6209022976542","1820","3854","6.5","0.225725413785925"
"473","473",path,,"10","32.9000577048099","1820",CXB-210_F059 _07,"6.5","0.19740034622886"
"474","474",path,,"10","121.004073910585","1823","50571","6","0.726024443463507"
"475","475",path,,"10","19.6755242803643","1827","1837","6","0.118053145682186"
"476","476",path,,"10","17.9424452755499","1828","1836","6","0.107654671653299"
"477","477",path,,"10","169.985913087194","1836","1840","6.5","1.01991547852316"
"478","478",path,,"10","3.8599329464432","1837","1840","6","0.0231595976786592"
"479","479",path,,"10","85.1828231647778","1843","55197","7.333333","0.511096938988667"
"481","481",trunk,টেকনাফ সড়ক,"10","51.4192733386129","1849","48409","6.5","0.308515640031678"
"482","482",trunk,টেকনাফ সড়ক,"10","55.9042647896478","1857","48409","6","0.335425588737887"
"483","483",trunk,টেকনাফ সড়ক,"10","129.62268951204","1857","1861","7","0.777736137072238"
"484","484",trunk,টেকনাফ সড়ক,"10","130.371285775222","1861","47765","7","0.782227714651331"
"485","485",trunk,টেকনাফ সড়ক,"10","130.576147345394","1869","47765","7.285714","0.783456884072361"
"486","486",trunk,টেকনাফ সড়ক,"10","22.8766485319289","1869","1876","7","0.137259891191573"
"487","487",trunk,টেকনাফ সড়ক,"10","142.185853993094","1876","2389","7.25","0.853115123958567"
"488","488",trunk,টেকনাফ সড়ক,"10","100.011677806808","1884","2389","7.666667","0.600070066840846"
"489","489",trunk,টেকনাফ সড়ক,"10","130.135280203238","1884","1885","7.5","0.780811681219426"
"490","490",trunk,টেকনাফ সড়ক,"10","32.3215437442896","1885","1886","6.5","0.193929262465738"
"491","491",trunk,টেকনাফ সড়ক,"10","24.4526586552421","1886","50629","6","0.146715951931453"
"492","492",trunk,টেকনাফ সড়ক,"10","200.955360896926","1900","50629","6.5","1.20573216538156"
"493","493",trunk,টেকনাফ সড়ক,"10","141.80326331427","1900","1901","7","0.85081957988562"
"494","494",trunk,টেকনাফ সড়ক,"10","65.8428144464287","1901","50617","6.5","0.395056886678572"
"495","495",trunk,টেকনাফ সড়ক,"10","109.756640980578","2492","50617","6.666667","0.65853984588347"
"496","496",trunk,টেকনাফ সড়ক,"10","22.4797786009021","1916","2492","6","0.134878671605413"
"497","497",trunk,টেকনাফ সড়ক,"10","23.636980563923","1916","1917","6.5","0.141821883383538"
"498","498",trunk,টেকনাফ সড়ক,"10","170.811794442702","1917","1918","7","1.02487076665621"
"499","499",trunk,টেকনাফ সড়ক,"10","32.286232030916","1918","2046","6.5","0.193717392185496"
"500","500",residential,,"10","37.0155972951753","1857","48411","6.5","0.222093583771052"
"501","501",residential,,"10","104.701848826288","48376","48411","6.5","0.628211092957727"
"502","502",residential,,"10","68.9080609557331","48376","48377","7.5","0.413448365734399"
"503","503",residential,,"10","39.2416971166542","48377","48405","6.5","0.235450182699925"
"504","504",path,,"10","3.86797265800128","1941","1947","6","0.0232078359480077"
"505","505",path,,"10","99.8737986678988","1947","1948","6.5","0.599242792007393"
"506","506",path,,"10","52.8298986567433","1948","1949","6","0.31697939194046"
"507","507",path,,"10","57.6942551535064","1949","2488","6.5","0.346165530921039"
"508","508",path,,"10","126.705549236055","2468","2488","6.5","0.760233295416328"
"510","510",path,,"10","11.8377764504247","1941","51145","6","0.0710266587025485"
"511","511",path,,"10","34.9945973950695","2005","2821","7.5","0.209967584370417"
"512","512",path,,"10","130.906649952437","1976","2821","6.5","0.78543989971462"
"513","513",path,,"10","10.0994834814836","1976","1981","6","0.0605969008889016"
"514","514",path,,"10","125.921170755033","1981","51148","6","0.7555270245302"
"515","515",trunk,টেকনাফ সড়ক,"10","11.7871175211744","1985","1988","6.5","0.0707227051270467"
"516","516",trunk,টেকনাফ সড়ক,"10","59.9425936094364","1988","1996","6","0.359655561656618"
"517","517",trunk,টেকনাফ সড়ক,"10","52.8841221867877","1996","2000","6","0.317304733120726"
"518","518",trunk,টেকনাফ সড়ক,"10","156.082079033575","2000","2004","6.5","0.936492474201452"
"519","519",trunk,টেকনাফ সড়ক,"10","54.2238714489682","2004","2005","7","0.325343228693809"
"520","520",trunk,টেকনাফ সড়ক,"10","19.4811257819964","2005","2009","8","0.116886754691978"
"521","521",trunk,টেকনাফ সড়ক,"10","111.191029704679","2009","2012","7.5","0.667146178228076"
"522","522",trunk,টেকনাফ সড়ক,"10","9.5267278692279","2012","573","7","0.0571603672153674"
"523","523",trunk,টেকনাফ সড়ক,"10","124.077089147038","2021","573","6.666667","0.744462534882226"
"524","524",trunk,টেকনাফ সড়ক,"10","166.117877796542","2021","50585","6","0.996707266779249"
"525","525",trunk,টেকনাফ সড়ক,"10","6.61810613810463","127","50585","6","0.0397086368286278"
"526","526",trunk,টেকনাফ সড়ক,"10","182.718416985447","127","50595","7","1.09631050191268"
"527","527",trunk,টেকনাফ সড়ক,"10","137.183783066486","2041","50595","7","0.823102698398915"
"528","528",trunk,টেকনাফ সড়ক,"10","93.0497954323929","2041","3049","7","0.558298772594357"
"529","529",trunk,টেকনাফ সড়ক,"10","4.42232011109202","2043","3049","6","0.0265339206665521"
"530","530",trunk,টেকনাফ সড়ক,"10","21.7945116160505","1985","2046","7","0.130767069696303"
"531","531",path,,"10","37.3120496906459","2057","2129","6.5","0.223872298143875"
"532","532",path,,"10","24.0048535343977","2057","2061","7","0.144029121206386"
"533","533",path,,"10","23.5127222444782","2061","2065","7","0.141076333466869"
"534","534",path,,"10","83.3201967563549","2065","2068","6.5","0.499921180538129"
"535","535",path,,"10","25.4395055158115","2068","2072","6","0.152637033094869"
"536","536",path,,"10","163.893432656646","2072","50527","6.5","0.983360595939873"
"537","537",path,,"10","93.5072390051755","2076","2077","6.666667","0.561043434031053"
"538","538",path,,"10","221.666487544769","2077",CXB-218_A085 _04,"6.5","1.32999892526862"
"539","539",path,,"10","221.666487544769","2084",CXB-218_A085 _04,"6.5","1.32999892526862"
"540","540",path,,"10","4.24266042837012","2084","2088","7","0.0254559625702207"
"541","541",path,,"10","19.7259154694325","2088","2092","7.333333","0.118355492816595"
"542","542",path,,"10","5.2195582191345","2092","2096","7","0.031317349314807"
"543","543",path,,"10","102.293997054888","2096","55053","6.5","0.613763982329328"
"544","544",path,,"10","18.8519547119237","2104","55053","6","0.113111728271542"
"545","545",path,,"10","32.9407117750676","2104","50513","6","0.197644270650406"
"546","546",path,,"10","230.556219482344","2109","2112","7.25","1.38333731689406"
"547","547",path,,"10","108.114346793721","2112","2116","6.5","0.648686080762326"
"548","548",path,,"10","6.25020535826775","2116","2120","7","0.0375012321496065"
"549","549",path,,"10","18.9388130750907","2120","2125","7","0.113632878450544"
"550","550",path,,"10","62.5188370355381","2125","2129","6.5","0.375113022213229"
"551","551",path,,"10","86.1200350863851","2129","2137","6","0.516720210518311"
"552","552",path,,"10","116.729695883497","2137","2140","6.5","0.70037817530098"
"553","553",path,,"10","16.3315153584708","2140","45469","6","0.0979890921508251"
"554","554",path,,"10","46.6726746101724","45469",CXB-219_D124 _03,"6","0.280036047661035"
"555","555",path,,"10","46.6726746101724","45515",CXB-219_D124 _03,"6.5","0.280036047661035"
"556","556",path,,"10","44.123761911541","2153","45515","7","0.264742571469246"
"557","557",path,,"10","44.1643449988928","2153","58364","7.5","0.264986069993357"
