nodeID,xCoord,yCoord,isHealthcare,old_id,xCoord_proj,yCoord_proj
41168,21.218932,92.158103,False,41168,412628.53373691,2346610.095727961
41173,21.222705,92.157696,False,41173,412588.51567757607,2347027.933091201
41193,21.222889,92.155249,False,41193,412334.6692760073,2347049.6525815055
41205,21.220836,92.157024,False,41205,412517.6722313258,2346821.4350128393
41212,21.22053,92.153838,False,41212,412186.83676510805,2346789.3298743907
41217,21.219584,92.154935,False,41217,412300.12856097013,2346684.0140416417
41230,21.21929,92.154865,False,41230,412292.6899071675,2346651.5115709947
41233,21.219412,92.155047,False,41233,412311.6507940773,2346664.914246697
41244,21.217967,92.154137,False,41244,412216.3521907318,2346505.479476713
41245,21.218121,92.153803,False,41245,412181.7789208117,2346522.7101607216
41257,21.218078,92.15424,False,41257,412227.1077471799,2346517.708344171
41265,21.219818,92.153247,False,41265,412125.07895108755,2346710.850455996
41267,21.21953,92.153475,False,41267,412148.5712939608,2346678.8467294644
41280,21.222536,92.156282,False,41280,412441.6679057457,2347010.0090572173
41285,21.222289,92.15512,False,41285,412320.92686131824,2346983.313294429
41297,21.221811,92.157454,False,41297,412562.8736157036,2346929.1148039056
41340,21.213324,92.157515,False,41340,412564.20502118533,2345989.7020035475
41372,21.216342,92.153504,False,41372,412149.69414849917,2346325.968256313
41373,21.216595,92.15341,False,41373,412140.0879463029,2346354.0236138855
41375,21.216548,92.153412,False,41375,412140.26770000573,2346348.820330262
41389,21.186518,92.155837,False,41389,412374.2382425263,2343023.6268059537
41429,21.185832,92.155849,False,41429,412375.07961178024,2342947.6908775014
41433,21.18585,92.155924,False,41433,412382.8758205049,2342949.641735658
41468,21.186653,92.153838,False,41468,412166.8067034382,2343039.675498946
41493,21.185239,92.154752,False,41493,412260.85225887643,2342882.661973485
41500,21.185632,92.154441,False,41500,412228.79983946774,2342926.332995621
41509,21.171041,92.138541,False,41509,410569.4742017932,2341320.2236737018
41516,21.185586,92.155357,False,41516,412323.86099636176,2342920.734627031
41525,21.184589,92.154869,False,41525,412272.61432093417,2342810.652551441
41565,21.185603,92.148339,False,41565,411595.3447140531,2342926.5139261307
41581,21.184928,92.148744,False,41581,411636.9859116473,2342851.5762553434
41592,21.185568,92.149131,False,41592,411677.5401060162,2342922.198500462
41613,21.187013,92.142589,False,41613,410999.290636435,2343085.796403177
41685,21.187289,92.14501,False,41685,411250.77318723174,2343114.98786702
41693,21.187502,92.145064,False,41693,411256.5059279506,2343138.533399871
41713,21.220517,92.150163,False,41713,411805.42344282207,2346789.934363175
41744,21.183824,92.145294,False,41744,411278.1867141832,2342731.307712122
41749,21.183785,92.144957,False,41749,411243.1795890645,2342727.1796589536
41772,21.210053,92.154786,False,41772,412279.03286030487,2345629.162704812
41791,21.194256,92.17152,False,41791,414006.72620767413,2343871.5094496286
41799,21.182566,92.146513,False,41799,411403.9810782437,2342591.3851973475
41805,21.182711,92.146674,False,41805,411420.7809419288,2342607.3444539937
41809,21.182832,92.146825,False,41809,411436.528375895,2342620.6528909127
41817,21.182924,92.146914,False,41817,411445.8222811361,2342630.7861281247
41820,21.182947,92.146972,False,41820,411451.85697046574,2342633.299470734
41844,21.181955,92.147697,False,41844,411526.52913980215,2342523.095961214
41853,21.181921,92.147648,False,41853,411521.4221764556,2342519.360041506
41863,21.183793,92.150124,False,41863,411779.56857540127,2342725.1810970674
41875,21.183697,92.1499,False,41875,411756.2582617556,2342714.6800802355
41883,21.183615,92.149758,False,41883,411741.46862210537,2342705.683022007
41896,21.183187,92.150382,False,41896,411805.9919982831,2342657.962932671
41900,21.183114,92.150115,False,41900,411778.2314243198,2342650.0315399654
41907,21.183003,92.149974,False,41907,411763.52834231174,2342637.8240629565
41913,21.183091,92.149737,False,41913,411738.97758154577,2342647.6961936313
41921,21.183312,92.149743,False,41921,411739.73162174795,2342672.1540605286
41928,21.183528,92.150237,False,41928,411791.1418453672,2342695.7869093553
41929,21.183463,92.150079,False,41929,411774.70133979013,2342688.68035512
41937,21.183558,92.150294,False,41937,411797.0767960481,2342699.0757216676
41941,21.183578,92.150417,False,41941,411809.8572525499,2342701.2209785352
42045,21.18274,92.145395,False,42045,411288.02475792286,2342611.269422613
42047,21.18206,92.145628,False,42047,411311.8070059867,2342535.8737602597
42084,21.19213,92.157081,False,42084,412506.6780920194,2343644.098913314
42102,21.179891,92.152181,False,42102,411990.79543510143,2342292.1483595283
42111,21.179581,92.15287,False,42111,412062.13875675126,2342257.454024764
42228,21.208592,92.149243,False,42228,411702.84970085474,2345470.5333494204
42253,21.20658,92.154906,False,42253,412289.4365080312,2345244.6892867396
42257,21.206175,92.155324,False,42257,412332.58313405607,2345199.6306746905
42271,21.206511,92.15479,False,42271,412277.3557017192,2345237.116311952
42281,21.205197,92.154731,False,42281,412270.4557076454,2345091.709718758
42292,21.206293,92.154345,False,42292,412231.0387216534,2345213.2336633913
42316,21.180283,92.151464,False,42316,411916.59423600085,2342335.934667646
42321,21.180457,92.151748,False,42321,411946.17986092635,2342355.0359625956
42329,21.179573,92.151022,False,42329,411870.28860016074,2342257.594541947
42333,21.179581,92.151526,False,42333,411922.61482466233,2342258.199977627
42335,21.179353,92.15117,False,42335,411885.52250166226,2342233.161785804
42339,21.180125,92.151658,False,42339,411936.64019779477,2342318.338818733
42343,21.180645,92.152126,False,42343,411985.53200338566,2342375.634704491
42383,21.183475,92.143517,False,42383,411093.5082998954,2342693.674387893
42385,21.183723,92.143276,False,42385,411068.63844142685,2342721.2592740543
42397,21.183813,92.142989,False,42397,411038.8988938945,2342731.381886703
42420,21.19199,92.158725,False,42420,412677.24890880455,2343627.6963828327
42447,21.191564,92.160371,False,42447,412847.85989766684,2343579.6388866412
42463,21.194547,92.143454,False,42463,411093.5906931212,2343919.207442408
42485,21.194708,92.146472,False,42485,411406.96153837047,2343935.3373010284
42500,21.194621,92.146814,False,42500,411442.409974958,2343925.5165846245
42545,21.203203,92.142637,False,42545,411013.9689115451,2344877.7515042345
42584,21.198555,92.153934,False,42584,412183.80509323534,2344356.9859714974
42591,21.198408,92.15418,False,42591,412209.2528264898,2344340.579044356
42669,21.179406,92.136085,False,42669,410319.53866403847,2342247.4851966677
42697,21.213304,92.153312,False,42697,412127.96882442664,2345989.81523411
42778,21.211162,92.158169,False,42778,412630.8106178652,2345750.0413210886
42809,21.18992,92.143298,False,42809,411074.6291323968,2343407.1580331554
42828,21.211369,92.156502,False,42828,412457.91426603665,2345773.8737238673
42829,21.211308,92.156468,False,42829,412454.3494336255,2345767.1407729285
42837,21.210955,92.155885,False,42837,412393.6314657234,2345728.391623486
42839,21.210054,92.154642,False,42839,412264.0875315065,2345629.353168508
42844,21.180654,92.147993,False,42844,411556.48339616245,2342378.9306601067
42859,21.18065,92.148459,False,42859,411604.8573078859,2342378.2280591386
42863,21.180763,92.148557,False,42863,411615.0980219302,2342390.6807410084
42872,21.181464,92.148082,False,42872,411566.20433299907,2342468.5352230775
42876,21.180909,92.148659,False,42876,411625.7735780115,2342406.783777606
42877,21.181211,92.148635,False,42877,411623.4615755257,2342440.2237805175
42897,21.181609,92.149013,False,42897,411662.93870303244,2342484.065439707
42904,21.180977,92.147909,False,42904,411547.95532367815,2342414.728515565
42908,21.181166,92.147891,False,42908,411546.1991347483,2342435.6578724314
42909,21.181316,92.148014,False,42909,411559.0571497072,2342452.1918893503
43009,21.181532,92.137508,False,43009,410468.54434046417,2342481.996133449
43015,21.181542,92.137859,False,43015,410504.9881528391,2342482.904813042
43023,21.180219,92.149074,False,43023,411668.4455475644,2342330.180443998
43027,21.180695,92.148803,False,43027,411640.5952955949,2342383.017107552
43033,21.180585,92.149248,False,43033,411686.7261940477,2342370.593927536
43037,21.180442,92.148044,False,43037,411561.6517229669,2342355.437163215
43060,21.180638,92.148187,False,43060,411576.61336847383,2342377.0515118833
43065,21.18017,92.147987,False,43065,411555.5726782489,2342325.36285555
43073,21.179647,92.149025,False,43073,411663.01899514324,2342266.8963973653
43087,21.180643,92.148248,False,43087,411582.948860474,2342377.570915977
43089,21.18051,92.148323,False,43089,411590.65567654354,2342362.8080977458
43097,21.179452,92.149083,False,43097,411668.92430042627,2342245.2806747397
43100,21.179339,92.149402,False,43100,411701.97343010653,2342232.5956960213
43101,21.177437,92.152312,False,43101,412002.9429062376,2342020.456916198
43124,21.178892,92.151939,False,43124,411965.0815270801,2342181.7092832816
43135,21.178301,92.152156,False,43135,411987.25919986656,2342116.1745305695
43145,21.183441,92.144722,False,43145,411218.5789191141,2342689.2358413986
43151,21.183255,92.144754,False,43151,411221.78978245845,2342668.630641121
43209,21.181344,92.163813,False,43209,413199.18607835716,2342446.5600673254
43215,21.181504,92.165134,False,43215,413336.4136215877,2342463.5468659676
43221,21.208333,92.149705,False,43221,411750.64779532223,2345441.608527605
43223,21.208196,92.148627,False,43223,411638.67804591666,2345427.0458636843
43224,21.208066,92.148755,False,43224,411651.8861480936,2345412.5854587927
43228,21.207565,92.150679,False,43228,411851.28572245577,2345356.0603676
43231,21.209454,92.152308,False,43231,412021.48353219853,2345564.2374650454
43232,21.209203,92.152231,False,43232,412013.3428545516,2345536.498443546
43240,21.20837,92.148556,False,43240,411631.41231961874,2345446.344591725
43248,21.208925,92.148094,False,43248,411583.790676911,2345508.0323975077
43263,21.209873,92.147814,False,43263,411555.29356038984,2345613.1177321263
43269,21.210183,92.147731,False,43269,411546.86354340275,2345647.4763137214
43293,21.211997,92.148003,False,43293,411576.1750438666,2345848.1062429254
43320,21.200813,92.167369,False,43320,413579.6585142664,2344599.5227763527
43356,21.173583,92.156308,False,43356,412415.51408964116,2341591.6687753964
43369,21.181736,92.147504,False,43369,411506.36331202614,2342498.963826373
43372,21.181746,92.147772,False,43372,411534.1906187742,2342499.9211093574
43377,21.181478,92.147198,False,43377,411474.4435436293,2342470.578118111
43395,21.181948,92.145718,False,43395,411321.083190894,2342523.426780916
43396,21.181501,92.145232,False,43396,411270.3643602187,2342474.2228172114
43533,21.178191,92.141724,False,43533,410904.21141090145,2342109.8249070067
43537,21.178121,92.141716,False,43537,410903.33896882774,2342102.0815006653
43540,21.17755,92.142527,False,43540,410987.1901305752,2342038.425325137
43548,21.179372,92.143005,False,43548,411037.9030818667,2342239.8238480026
43551,21.178913,92.143064,False,43551,411043.7534947158,2342188.9866603394
43573,21.178733,92.142961,False,43573,411032.95307082986,2342169.12127475
43592,21.177429,92.142767,False,43592,411012.0331114846,2342024.897831771
43597,21.17743,92.142956,False,43597,411031.6545819579,2342024.9024695796
43605,21.17931,92.143615,False,43605,411101.1918133099,2342232.619310156
43609,21.179112,92.143299,False,43609,411068.26856671984,2342210.881017025
43613,21.179273,92.143252,False,43613,411063.48563561693,2342228.7275468796
43632,21.178846,92.143328,False,43632,411071.1200903606,2342181.422734778
43672,21.200473,92.155652,False,43672,412363.26341670094,2344568.3271142645
43689,21.201023,92.155516,False,43689,412349.4714229483,2344629.278719656
43709,21.201153,92.156322,False,43709,412433.20875425567,2344643.2219251343
43716,21.200646,92.153202,False,43716,412109.0611300246,2344588.8328247946
43797,21.198651,92.161183,False,43797,412936.3009477374,2344363.6108186604
43822,21.200843,92.161817,False,43822,413003.3930694447,2344605.8822009945
43828,21.191607,92.145829,False,43828,411338.3668682252,2343592.464592574
43856,21.18992,92.145253,False,43856,411277.5686652811,2343406.062383583
43860,21.189966,92.145496,False,43860,411302.82081830787,2343411.017854067
43893,21.197582,92.163806,False,43893,413207.94107452995,2344243.8503342993
43917,21.198314,92.163988,False,43917,413227.2601089273,2344324.7713941573
43960,21.197924,92.16263,False,43960,413086.0727332169,2344282.3489658274
43961,21.197785,92.162751,False,43961,413098.55116619787,2344266.8975017117
43964,21.198148,92.163972,False,43964,413225.50237320695,2344306.4065989694
44024,21.203513,92.166421,False,44024,413482.8311975398,2344898.8872681246
44030,21.203404,92.167702,False,44030,413615.7297620168,2344886.123545851
44057,21.185148,92.152913,False,44057,412069.8946714176,2342873.6086579277
44072,21.185403,92.155006,False,44072,412287.3163566199,2342900.673606874
44096,21.207767,92.153353,False,44096,412128.94746688416,2345376.932577599
44108,21.204105,92.154538,False,44108,412249.77821739734,2344970.9493055767
44112,21.203909,92.1545,False,44112,412245.7181989769,2344949.276223856
44141,21.202341,92.155376,False,44141,412335.7175807874,2344775.2381122615
44155,21.204765,92.155616,False,44155,412362.05893252307,2345043.404127424
44212,21.187103,92.145978,False,44212,411351.1476438709,2343093.858908883
44279,21.205096,92.164875,False,44279,413323.2871886408,2345074.94549575
44284,21.188652,92.148268,False,44284,411589.78759312804,2343264.0298835672
44289,21.188209,92.149295,False,44289,411696.13338889036,2343214.424244416
44371,21.187905,92.147002,False,44371,411457.9240046351,2343182.055386941
44411,21.18898,92.147818,False,44411,411543.2699869068,2343300.585409325
44536,21.206081,92.151825,False,44536,411969.3527617938,2345191.1671883925
44544,21.205843,92.151585,False,44544,411944.3011054688,2345164.9577085525
44549,21.206265,92.150673,False,44549,411849.89133735246,2345212.1738846046
44564,21.171989,92.154767,False,44564,412254.59263214795,2341416.0902777
44592,21.206054,92.155272,False,44592,412327.1144269055,2345186.2666507848
44593,21.206034,92.155165,False,44593,412315.99667226744,2345184.1121993074
44603,21.207438,92.147277,False,44603,411498.1063781071,2345343.900827051
44609,21.206735,92.147056,False,44609,411474.7490524879,2345266.213102772
44633,21.209386,92.143542,False,44633,411111.60510796,2345561.606376584
44689,21.209689,92.14238,False,44689,410991.1806511344,2345595.7965492955
44691,21.209621,92.142356,False,44691,410988.6488900262,2345588.2834808626
44733,21.204522,92.159745,False,44733,412790.4847626417,2345014.22878477
44760,21.204846,92.160972,False,44760,412918.03102185053,2345049.4153738637
44801,21.202855,92.159327,False,44801,412746.1192664156,2344829.948344018
44816,21.202768,92.159943,False,44816,412810.00656254287,2344819.979618859
44824,21.202728,92.159856,False,44824,412800.9528207675,2344815.6001404584
44828,21.203515,92.159705,False,44828,412785.7416885135,2344902.7917692107
44845,21.212174,92.146377,False,44845,411407.5182832512,2345868.6063530627
44860,21.212084,92.144304,False,44860,411192.30816713546,2345859.806054598
44872,21.211952,92.145616,False,44872,411328.4016597379,2345844.4603553796
44877,21.211949,92.145438,False,44877,411309.9252539914,2345844.2279968313
44892,21.211388,92.144132,False,44892,411174.0399139925,2345782.865999976
44894,21.211847,92.143788,False,44894,411138.6107310711,2345833.8632900966
44907,21.211201,92.142886,False,44907,411044.60504054837,2345762.8674622835
44953,21.216535,92.164194,False,44953,413259.28599656915,2346341.435390685
44965,21.221641,92.144394,False,44965,411207.3664213581,2346917.569642402
44977,21.221819,92.145047,False,44977,411275.24327849725,2346936.905317367
44981,21.221274,92.144963,False,44981,411266.1996198995,2346876.6292015
44997,21.221724,92.153407,False,44997,412142.8128266796,2346921.7264783173
45023,21.220347,92.149762,False,45023,411763.7050297377,2346771.341470678
45029,21.184135,92.145876,False,45029,411338.7893604369,2342765.404928054
45057,21.178994,92.141932,False,45057,410926.2855656964,2342198.5875514573
45060,21.179275,92.141815,False,45060,410914.30775609514,2342229.7555708857
45063,21.1792,92.141593,False,45063,410891.2163612407,2342221.578986542
45065,21.179281,92.141697,False,45065,410902.0614316383,2342230.4859758015
45067,21.179292,92.142432,False,45067,410978.37046973116,2342231.2906873412
45077,21.179223,92.14212,False,45077,410945.93954384635,2342223.8286630274
45078,21.179235,92.14206,False,45078,410939.71795569535,2342225.1905729063
45080,21.178706,92.14214,False,45080,410947.70623823156,2342166.5936456886
45084,21.179273,92.142285,False,45084,410963.0986061238,2342229.270220437
45085,21.179133,92.142314,False,45085,410966.0253675797,2342213.7581344806
45096,21.179416,92.142315,False,45096,410966.2985999994,2342245.0812310656
45107,21.217594,92.151395,False,45107,411931.55072119826,2346465.7172126765
45109,21.217598,92.151449,False,45109,411937.1575330603,2346466.1299086413
45112,21.217621,92.152709,False,45112,412067.9413739379,2346467.975206515
45127,21.21731,92.151597,False,45127,411952.34700539,2346434.1704167407
45129,21.217323,92.151404,False,45129,411932.32400172146,2346435.716679276
45137,21.21696,92.151393,False,45137,411930.96697600326,2346395.544291267
45141,21.216991,92.151612,False,45141,411953.7145734068,2346398.853689252
45143,21.216864,92.151413,False,45143,411932.98574516946,2346384.907443695
45145,21.216888,92.151629,False,45145,411955.4178454118,2346387.4437214113
45151,21.21685,92.151989,False,45151,411992.7584143213,2346383.037521314
45168,21.216661,92.151717,False,45168,411964.41641550895,2346362.269378817
45169,21.216674,92.151581,False,45169,411950.30915626325,2346363.7839178955
45176,21.216632,92.151477,False,45176,411939.49043903337,2346359.193015425
45177,21.21666,92.151583,False,45177,411950.5084247673,2346362.2332212785
45180,21.216702,92.151454,False,45180,411937.14487706806,2346366.953731261
45181,21.216725,92.15156,False,45181,411948.1598921543,2346369.440512467
45182,21.216702,92.151454,False,45182,411937.14487706806,2346366.953731261
45196,21.216688,92.15184,False,45196,411977.19817184063,2346365.1894636666
45200,21.216426,92.151549,False,45200,411946.84087212343,2346336.351940413
45201,21.21648,92.151775,False,45201,411970.32869366277,2346342.2032156503
45203,21.216513,92.151881,False,45203,411981.3496489442,2346345.7968652104
45206,21.179113,92.141807,False,45206,410913.38021385216,2342211.829206571
45209,21.17925,92.141889,False,45209,410921.9749347218,2342226.9468903644
45211,21.178371,92.139041,False,45211,410625.7875329125,2342131.2579024015
45223,21.177201,92.13872,False,45223,410591.7600632528,2342001.9381521093
45227,21.178521,92.139596,False,45227,410683.4941346144,2342147.5478500524
45244,21.177853,92.139328,False,45244,410655.27085600456,2342073.761676825
45256,21.180918,92.138544,False,45256,410575.7236985674,2342413.451241476
45272,21.181255,92.138431,False,45272,410564.195643442,2342450.815623618
45279,21.183217,92.14645,False,45279,411397.8289265031,2342663.475858095
45280,21.181671,92.141827,False,45280,410916.9887827893,2342494.948483737
45285,21.18164,92.14191,False,45285,410925.5865430973,2342491.4706368796
45287,21.18155,92.142225,False,45287,410958.2331855564,2342481.332110239
45289,21.181211,92.145702,False,45289,411318.98270422826,2342441.861429821
45291,21.181186,92.145992,False,45291,411349.07311789785,2342438.9321502247
45296,21.182866,92.143213,False,45296,411061.58582468587,2342626.438139434
45301,21.18308,92.143256,False,45301,411066.17766212067,2342650.100464818
45305,21.182753,92.14341,False,45305,411081.9688880075,2342613.820310451
45309,21.183045,92.143311,False,45309,411071.86629011645,2342646.195661666
45312,21.179874,92.14093,False,45312,410822.7925355556,2342296.5529540675
45313,21.179812,92.141007,False,45313,410830.7489215686,2342289.6472213967
45320,21.179615,92.141168,False,45320,410847.3446406715,2342267.751876345
45329,21.18042,92.143866,False,45329,411127.91215123556,2342355.338159273
45333,21.180806,92.143623,False,45333,411102.91656957404,2342398.1985169793
45340,21.180986,92.143952,False,45340,411137.1781996114,2342417.937265363
45341,21.180905,92.143832,False,45341,411124.6723944794,2342409.039096914
45343,21.179584,92.136193,False,45343,410330.85777927586,2342267.1259488133
45347,21.179821,92.136015,False,45347,410312.52203253534,2342293.4588328344
45349,21.179828,92.136113,False,45349,410322.6998890048,2342294.1781956037
45351,21.181174,92.146243,False,45351,411375.12264040747,2342437.4636200634
45357,21.181765,92.146186,False,45357,411369.5576302374,2342502.9098729803
45361,21.181756,92.146938,False,45361,411447.618170828,2342501.493525789
45365,21.18119,92.146494,False,45365,411401.1888479472,2342439.094289979
45368,21.181771,92.14651,False,45368,411403.19598247163,2342503.392894143
45369,21.181844,92.139053,False,45369,410629.1204140993,2342515.6580085717
45373,21.181687,92.139047,False,45373,410628.40318956075,2342498.2839388615
45384,21.179068,92.140526,False,45384,410780.368768296,2342207.5686388677
45388,21.178775,92.141004,False,45388,410829.8157286921,2342174.8692555525
45389,21.17894,92.140684,False,45389,410796.6944559831,2342193.3121522455
45391,21.212946,92.163671,False,45391,413202.90729826747,2345944.4760849564
45393,21.213015,92.164596,False,45393,413298.9523257291,2345951.6064845673
45397,21.181061,92.139433,False,45397,410668.09827441047,2342428.777976262
45403,21.180624,92.138888,False,45403,410611.2582332053,2342380.716053195
45407,21.180939,92.139268,False,45407,410650.89604694163,2342415.3674529796
45414,21.180757,92.139408,False,45414,410665.32036085863,2342395.1440080027
45417,21.18068,92.139517,False,45417,410676.58960634243,2342386.559901015
45419,21.180704,92.139466,False,45419,410671.3096139222,2342389.2450580564
45421,21.180887,92.13865,False,45421,410586.7091092308,2342409.9602451655
45425,21.181079,92.138894,False,45425,410612.1545995971,2342431.074071743
45432,21.181191,92.139345,False,45432,410659.0409484459,2342443.216530329
45433,21.18114,92.139452,False,45433,410670.11815179023,2342437.511338225
45437,21.178868,92.140352,False,45437,410762.18529514316,2342185.5296826055
45457,21.178583,92.139885,False,45457,410713.5334393536,2342154.24752645
45461,21.178448,92.139783,False,45461,410702.8634187375,2342139.3625755087
45463,21.178176,92.139814,False,45463,410705.91833479254,2342109.2389767487
45465,21.177963,92.139554,False,45465,410678.7988602577,2342085.809639762
45469,21.179586,92.14516,False,45469,411261.7472638193,2342262.3027555984
45471,21.180271,92.145644,False,45471,411312.40105234133,2342337.850674773
45475,21.181118,92.136994,False,45475,410414.9358825617,2342436.463108631
45480,21.181242,92.137351,False,45480,410452.07132129825,2342449.98631024
45481,21.181236,92.137087,False,45481,410424.6614470895,2342449.471329195
45485,21.180768,92.139905,False,45485,410716.9214695599,2342396.081594468
45496,21.180922,92.139953,False,45496,410721.99689263635,2342413.099960172
45497,21.181021,92.139976,False,45497,410724.44399620144,2342424.0447629304
45500,21.18107,92.139975,False,45500,410724.3696010336,2342429.468860473
45501,21.180837,92.139933,False,45501,410719.8696266789,2342403.70304979
45509,21.180906,92.140068,False,45509,410733.9256405044,2342411.264261214
45512,21.180992,92.14011,False,45512,410738.33735540754,2342420.759472017
45513,21.181056,92.140132,False,45513,410740.65962748195,2342427.8308867207
45515,21.179833,92.144802,False,45515,411224.72979826026,2342289.842157667
45517,21.180545,92.145287,False,45517,411275.5036030952,2342368.3778835787
45519,21.183105,92.14486,False,45519,411232.7040983082,2342651.9686422083
45523,21.182724,92.14515,False,45523,411262.58166594314,2342609.635582746
45525,21.182981,92.144992,False,45525,411246.3330219676,2342638.169887832
45532,21.182194,92.142118,False,45532,410947.511046895,2342552.6729209474
45533,21.182044,92.141944,False,45533,410929.35811396496,2342536.1680112155
45535,21.180115,92.140324,False,45535,410760.026789986,2342323.5688245376
45536,21.18012,92.140373,False,45536,410765.11659357266,2342324.0946693234
45538,21.180162,92.140035,False,45538,410730.0532427901,2342328.933669648
45541,21.18024,92.139689,False,45541,410694.18102996476,2342337.7618886647
45545,21.180077,92.139847,False,45545,410710.4854981359,2342319.631354341
45547,21.18014,92.139835,False,45547,410709.2775757183,2342326.6112270695
45549,21.181476,92.144481,False,45549,411192.38717696257,2342471.8761749575
45551,21.181012,92.144725,False,45551,411217.4401089655,2342420.3820206947
45555,21.180639,92.140509,False,45555,410779.54643973324,2342381.463318682
45561,21.180709,92.140716,False,45561,410801.0774986984,2342389.094758343
45562,21.18078,92.141006,False,45562,410831.2255189033,2342396.7902300935
45564,21.180668,92.140533,False,45564,410782.05532459053,2342384.6596604665
45565,21.180725,92.140493,False,45565,410777.9370456462,2342390.9911770783
45569,21.181241,92.141396,False,45569,410871.9884313708,2342447.5964354193
45573,21.181146,92.1414,False,45573,410872.34673951735,2342437.0791737917
45576,21.18072,92.141443,False,45576,410876.5553314994,2342389.903472235
45581,21.180571,92.141538,False,45581,410886.3281730582,2342373.3581100176
45584,21.180557,92.141809,False,45584,410914.4528301724,2342371.6562441913
45591,21.180406,92.142044,False,45591,410938.7582136361,2342354.810894644
45593,21.180295,92.142139,False,45593,410948.5538932669,2342342.4715771745
45598,21.179765,92.14246,False,45598,410981.5603487764,2342283.628643934
45604,21.179605,92.142922,False,45604,411029.4260103656,2342265.659857054
45610,21.179509,92.141241,False,45610,410854.85942608444,2342255.978294877
45613,21.179361,92.141283,False,45613,410859.1308520222,2342239.5734025203
45615,21.179191,92.14134,False,45615,410864.946295713,2342220.7250247537
45619,21.179859,92.141678,False,45619,410900.4352715849,2342294.472189824
45621,21.179834,92.141769,False,45621,410909.86722965376,2342291.653949765
45633,21.179732,92.14206,False,45633,410940.0155786919,2342280.2006761213
45636,21.179798,92.142204,False,45636,410955.00410256267,2342287.4249675404
45640,21.179818,92.142309,False,45640,410965.91638827097,2342289.579692113
45644,21.179876,92.142393,False,45644,410974.67135647,2342295.952217924
45645,21.179858,92.142367,False,45645,410971.9614575855,2342293.974498302
45648,21.17717,92.138788,False,45648,410598.8008082943,2341998.468600308
45657,21.178335,92.138853,False,45657,410606.24894579087,2342127.37923628
45659,21.178338,92.138593,False,45659,410579.25921598205,2342127.857883097
45661,21.179501,92.138676,False,45661,410588.5749238463,2342256.537012754
45663,21.179463,92.138618,False,45663,410582.53093552793,2342252.363712086
45665,21.179986,92.138374,False,45665,410557.51515277254,2342310.3892653794
45672,21.179874,92.138537,False,45672,410574.36923415767,2342297.90067591
45675,21.176412,92.138881,False,45675,410608.0000005581,2341914.51743941
45677,21.176345,92.139043,False,45677,410624.77776120004,2341907.0102817197
45679,21.184254,92.142529,False,45679,410991.41043724795,2342780.451886156
45680,21.184304,92.142744,False,45680,411013.75937809993,2342785.865406006
45683,21.179713,92.141991,False,45683,410932.8411338889,2342278.1364306672
45685,21.179611,92.14175,False,45685,410907.76120167685,2342266.9820214007
45688,21.179552,92.141625,False,45688,410894.7492721628,2342260.5218848633
45689,21.214702,92.159847,False,45689,412807.04971657856,2346140.9389968696
45692,21.214282,92.159931,False,45692,412815.52122699097,2346094.405296108
45693,21.214864,92.158952,False,45693,412714.254919571,2346159.3630589284
45695,21.215024,92.159519,False,45695,412773.19653417275,2346176.760054564
45699,21.214836,92.159347,False,45699,412755.2345882566,2346156.0461654947
45709,21.179281,92.14073,False,45709,410801.67437719007,2342231.029634238
45712,21.179302,92.140591,False,45712,410787.25698243943,2342233.4322031345
45720,21.179469,92.140267,False,45720,410753.7218238449,2342252.0988126285
45724,21.179846,92.139987,False,45724,410724.88055796234,2342293.984435601
45725,21.179745,92.140064,False,45725,410732.81349679944,2342282.7619641894
45727,21.179967,92.139973,False,45727,410723.4998200522,2342307.3851259253
45732,21.180005,92.140006,False,45732,410726.94844098354,2342311.5725518023
45737,21.221077,92.15275,False,45737,412074.24406550045,2346850.478388997
45739,21.22141,92.152612,False,45739,412060.11928222975,2346887.4130392703
45741,21.221539,92.151892,False,45741,411985.4718767332,2346902.091589985
45748,21.220656,92.152907,False,45748,412090.2886771411,2346803.792955701
45752,21.220735,92.153056,False,45752,412105.7992412975,2346812.4542873357
45753,21.221075,92.153027,False,45753,412102.99089254683,2346850.103159154
45755,21.220568,92.152535,False,45755,412051.6289774533,2346794.2593758404
45757,21.222591,92.151539,False,45757,411949.4606438629,2347018.7281968403
45759,21.222551,92.150969,False,45759,411890.2809199051,2347014.6180478437
45761,21.221331,92.151989,False,45761,411995.41549069656,2346879.0152452257
45765,21.221237,92.150934,False,45765,411885.8683101218,2346869.197884023
45769,21.220927,92.151137,False,45769,411906.75231187907,2346834.7726378534
45776,21.220806,92.150408,False,45776,411831.0221918444,2346821.785728645
45777,21.220629,92.15075,False,45777,411866.4110914412,2346802.0040636607
45785,21.220784,92.150955,False,45785,411887.77879666287,2346819.046044583
45786,21.220902,92.150446,False,45786,411835.0230042473,2346832.390287869
45789,21.221514,92.150938,False,45789,411886.44791545614,2346899.8553075087
45791,21.180645,92.137635,False,45791,410481.1944364952,2342383.7473356086
45801,21.180815,92.137802,False,45801,410498.6333539406,2342402.4694105703
45804,21.180862,92.137864,False,45804,410505.0979751658,2342407.6365818987
45809,21.180383,92.138771,False,45809,410598.9673500563,2342354.107078485
45816,21.180226,92.138674,False,45816,410588.80317809136,2342336.784323392
45817,21.179997,92.138404,False,45817,410560.636141564,2342311.589871464
