roadID,node1,node2,node1_Xcoord,node1_Ycoord,node2_Xcoord,node2_Ycoord,DN_mean,length,isHealthcare1,isHealthcare2
16317,60021,60062,21.20052,92.146303,21.200546,92.146284,7.0,3.464,False,False
16318,55946,60062,21.200654,92.146203,21.200546,92.146284,7.0,14.646,False,False
16319,60014,60016,21.200583,92.146528,21.200521,92.146347,7.0,19.991,False,False
16320,60053,60112,21.20037,92.14621,21.199895,92.146485,6.5,74.744,False,False
16321,60056,60104,21.200396,92.146207,21.199911,92.146546,6.5,86.558,False,False
16322,60052,60120,21.200283,92.146223,21.199876,92.146416,6.5,68.047,False,False
16327,60089,60096,21.199984,92.14683,21.199931,92.146616,6.0,22.973,False,False
16328,60096,60100,21.199931,92.146616,21.199916,92.146563,6.0,5.67,False,False
16329,60100,60104,21.199916,92.146563,21.199911,92.146546,6.0,1.873,False,False
16330,60104,60108,21.199911,92.146546,21.199901,92.14651,6.0,3.938,False,False
16331,60108,60112,21.199901,92.14651,21.199895,92.146485,6.0,2.716,False,False
16332,60112,60116,21.199895,92.146485,21.199887,92.146456,6.0,3.04,False,False
16333,60116,60120,21.199887,92.146456,21.199876,92.146416,6.0,4.414,False,False
16334,60120,60124,21.199876,92.146416,21.19986,92.146357,6.0,6.387,False,False
16335,60011,60124,21.199852,92.146309,21.19986,92.146357,6.0,5.064,False,False
16336,59993,60011,21.199829,92.146175,21.199852,92.146309,6.0,14.11,False,False
16337,60029,60139,21.199787,92.145465,21.199801,92.145473,7.0,1.739,False,False
16338,60139,60156,21.199801,92.145473,21.199776,92.145861,6.5,45.843,False,False
16341,60001,60157,21.199895,92.145799,21.199865,92.145741,6.0,6.857,False,False
16342,60001,64096,21.199895,92.145799,21.199861,92.145844,6.0,16.193,False,True
16343,60156,64096,21.199776,92.145861,21.199861,92.145844,6.0,16.193,False,True
