Landslide_ID,Latitude,Longitude,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred
345,21.215224,92.154592,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
346,21.2173,92.153848,6.339278468367474,6.42124058419111,6.524804420104004,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.262313842773438,767.0,0
347,21.216588,92.15564,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
348,21.217405,92.154442,7.84442841443409,7.926390530257726,8.029954365995929,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.333073616027832,767.0,0
349,21.217107,92.156982,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
350,21.21461,92.154885,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
351,21.216865,92.158004,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,778.0,0
352,21.214705,92.155581,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
353,21.216343,92.156038,6.515369705920962,7.59733181314372,7.700895664026628,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
354,21.214819,92.156671,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,778.0,0
355,21.2148,92.16094,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,778.0,0
356,21.214733,92.158349,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0
357,21.215827,92.157376,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
358,21.215278,92.157364,6.640308431778164,6.7222705476018,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0
359,21.215918,92.158796,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,778.0,0
360,21.215366,92.159587,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0
361,21.214233,92.156371,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.12079620361328,767.0,0
362,21.213467,92.157104,6.339278468367474,6.42124058419111,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,778.0,0
363,21.213783,92.157934,6.941338459695436,7.023300575519072,7.126864411431966,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0
364,21.214541,92.157998,7.117429697248924,7.19939181307256,7.302955638059666,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.05003547668457,778.0,0
365,21.213207,92.160438,7.745818645006924,7.82778076083056,7.987202448194526,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.312348365783691,778.0,0
366,21.213691,92.159462,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
367,21.213269,92.158826,6.339278468367474,6.42124058419111,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
368,21.212036,92.15892,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.07076072692871,778.0,0
369,21.212182,92.159936,6.038248472703492,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
370,21.211556,92.159547,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
371,21.218115,92.149217,6.33711572160957,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.0,767.0,0
372,21.217578,92.151321,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
373,21.215527,92.14859,6.33711572160957,6.41938106676981,6.523277689474792,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
374,21.216176,92.149799,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
375,21.215121,92.149807,6.513206959163058,6.595472304323296,6.69936893768308,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.0,767.0,0
376,21.213952,92.150111,6.33711572160957,6.41938106676981,6.523277689474792,2.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
377,21.214115,92.150038,6.33711572160957,7.232294398602442,7.336191028594934,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
378,21.212475,92.150656,7.291358195211904,7.373623540372144,7.47752015914034,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,11.0,767.0,0
379,21.213848,92.150269,6.036085725945588,6.41938106676981,6.523277689474792,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
380,21.21498,92.152403,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
381,21.21497,92.150451,6.33711572160957,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
382,21.214519,92.151596,7.317002063471072,7.398964179294708,7.50252803392653,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
383,21.21526,92.15239,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
384,21.215544,92.151573,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
385,21.211557,92.150737,6.036085725945588,6.118351071105828,6.22224769381081,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
386,21.211955,92.153045,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
387,21.212028,92.151517,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
388,21.21124,92.151766,6.515369705920962,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,767.0,0
389,21.213847,92.152393,7.977767720131926,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
390,21.213897,92.155158,6.038248472703492,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
391,21.213925,92.153422,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
392,21.213863,92.154425,6.339278468367474,6.722270579855092,6.825834415767984,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
393,21.213137,92.154111,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
394,21.212639,92.153688,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
395,21.212381,92.154071,6.038248472703492,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
396,21.211712,92.154873,7.972746931447826,8.054709047271462,8.158272873421172,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.241592407226562,767.0,0
397,21.213454,92.155443,6.640308464031454,6.722270579855092,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.07076072692871,767.0,0
398,21.211955,92.15521,7.924739200389218,8.006701316212856,8.110265154245072,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.312353134155273,767.0,0
399,21.21333,92.156071,6.339278468367474,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,767.0,0
400,21.212411,92.156997,6.737218464138196,7.375483086463038,7.47904692594022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
401,21.212911,92.157564,6.038248472703492,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0
402,21.211241,92.155788,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
403,21.210504,92.156114,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
404,21.210845,92.156083,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
405,21.211694,92.15643,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
406,21.211247,92.157545,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,778.0,0
407,21.211515,92.15324,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
408,21.211301,92.152339,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
409,21.211141,92.153909,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0
410,21.213794,92.147059,6.33711572160957,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
411,21.212308,92.147365,6.036085725945588,6.118351071105828,6.22224769381081,2.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
412,21.211059,92.146916,6.33711572160957,6.41938106676981,6.523277689474792,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
413,21.210966,92.148073,6.513206959163058,6.595472304323296,6.69936893768308,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
414,21.210918,92.147458,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
415,21.211755,92.148924,6.88118377517507,6.96344912033531,7.067345747771714,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,11.0,767.0,0
416,21.21218,92.148509,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
417,21.209774,92.150888,6.33711572160957,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.0,767.0,0
418,21.210693,92.150737,8.635968780190824,8.718234125351064,8.822130738902288,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.270118713378906,767.0,0
419,21.210247,92.148198,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
420,21.211477,92.149058,7.615869285216482,7.698134630376722,7.802031247608962,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,11.0,767.0,0
421,21.210695,92.149922,7.036085713044272,7.118351058204512,7.222247674285502,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.207942962646484,767.0,0
422,21.209907,92.150006,6.513206959163058,6.595472304323296,6.69936893768308,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.0,767.0,0
423,21.206843,92.148047,6.33711572160957,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
424,21.208138,92.147888,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
425,21.207689,92.148311,6.513206959163058,6.595472304323296,6.69936893768308,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.170831680297848,767.0,0
426,21.208925,92.149703,6.513206959163058,6.595472304323296,6.69936893768308,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
427,21.209482,92.149764,7.07747839351111,7.15974373867135,7.222247674285502,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,767.0,0
428,21.209387,92.148502,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
429,21.207682,92.149093,6.33711572160957,6.41938106676981,6.523277689474792,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
430,21.207799,92.149965,6.513206959163058,6.595472304323296,6.69936893768308,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
431,21.20888,92.150291,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
432,21.20983,92.151522,6.515369705920962,6.597331821744598,6.700895646731704,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.461672782897947,767.0,0
433,21.209287,92.150364,6.814236954827038,6.595472304323296,6.69936893768308,2.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.120794296264648,767.0,0
434,21.209082,92.151544,6.515369705920962,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
435,21.207146,92.151161,6.515369705920962,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
436,21.207684,92.151683,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
437,21.208049,92.153279,6.640308431778164,6.7222705476018,6.825834383340004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.015609741210938,767.0,0
438,21.207293,92.152019,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
439,21.206592,92.153395,6.515369705920962,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.050034523010254,767.0,0
440,21.207272,92.153114,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
441,21.205664,92.151904,6.737218464138196,6.819180579961832,6.922744422290446,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
442,21.206603,92.150926,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
443,21.207516,92.149426,6.33711572160957,6.41938106676981,6.523277689474792,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
444,21.206782,92.148257,6.33711572160957,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
445,21.205964,92.14776,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
446,21.205352,92.148649,6.513206959163058,6.896502299987278,7.00039893334706,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.141519546508793,767.0,0
447,21.207449,92.147245,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
448,21.210222,92.146229,7.74365589824902,6.595472304323296,6.69936893768308,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.12079620361328,767.0,0
449,21.209464,92.147193,6.881183738314168,6.963449083474408,6.92121767862152,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
450,21.208721,92.147236,6.036085725945588,6.41938106676981,6.523277689474792,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.07076072692871,767.0,0
451,21.209809,92.13967,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.07076072692871,767.0,0
452,21.211431,92.142767,6.33711572160957,6.41938106676981,6.523277689474792,2.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
453,21.21021,92.141246,6.036085725945588,6.595472304323296,6.69936893768308,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
454,21.210388,92.140555,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
455,21.211212,92.140285,6.881183738314168,6.963449083474408,7.067345710580654,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.241588592529297,767.0,0
456,21.208772,92.145428,6.33711572160957,7.118351058204512,7.222247674285502,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.12079620361328,767.0,0
457,21.209685,92.14384,6.63814568502026,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
458,21.209269,92.142793,6.036085725945588,6.118351071105828,6.22224769381081,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
459,21.208569,92.143214,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
460,21.207616,92.142062,6.33711572160957,6.41938106676981,6.523277689474792,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
461,21.206911,92.143919,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
462,21.20902,92.141033,6.036085725945588,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
463,21.209066,92.140404,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.05003547668457,767.0,0
464,21.208146,92.138569,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
465,21.206399,92.141538,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.14152145385741,767.0,0
466,21.206969,92.141343,6.814236954827038,6.896502299987278,7.00039893334706,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.15010643005371,767.0,0
467,21.205039,92.142701,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
468,21.203936,92.143864,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
469,21.202295,92.139674,6.513206959163058,6.595472304323296,6.69936893768308,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.341663360595703,767.0,0
470,21.205813,92.146745,6.814236954827038,6.817321062540532,6.523277689474792,2.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.553936958312988,767.0,0
471,21.206344,92.14696,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
472,21.204356,92.144286,6.33711572160957,6.41938106676981,6.523277689474792,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
473,21.205059,92.146427,7.8284774175247,7.91074276268494,8.014639369662342,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.583246231079102,767.0,0
474,21.206268,92.145798,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
475,21.203034,92.14629,6.990328199547924,7.072593544708162,7.176490163476358,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
476,21.204447,92.145481,6.513206959163058,6.595472304323296,6.69936893768308,2.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.824834823608398,767.0,0
477,21.203417,92.147548,7.266534643529358,7.348799988689598,7.452696609446346,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,767.0,0
478,21.213647,92.144673,6.63814568502026,6.7204110301805,6.824307652596592,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.170828819274902,767.0,0
479,21.214588,92.142827,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
480,21.211986,92.143284,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
481,21.212463,92.146177,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.070759773254396,767.0,0
482,21.211403,92.144314,7.995127110469184,8.077392455629424,8.181289074330895,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
483,21.217348,92.152922,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.241588592529297,767.0,0
484,21.218065,92.152132,6.640308431778164,6.7222705476018,6.825834383340004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
485,21.209971,92.153344,8.253092281417908,6.89836181740858,7.001925642395684,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.782605171203612,767.0,0
486,21.19088,92.155498,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
487,21.191314,92.153605,6.339278468367474,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
488,21.189179,92.15714,6.051792231717158,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,371.0,0
489,21.187044,92.153105,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
490,21.18742,92.154677,6.883346485072072,6.819180579961832,6.922744422290446,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,371.0,0
491,21.190506,92.154608,6.038248472703492,6.12021058852713,6.223774424440022,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0
492,21.194772,92.154119,6.816399701584942,6.89836181740858,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.12079620361328,459.0,0
493,21.193315,92.154003,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0
494,21.192662,92.155247,6.038248472703492,6.12021058852713,6.223774424440022,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
495,21.191743,92.154449,6.640308464031454,6.722270579855092,6.825834415767984,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
496,21.191805,92.155725,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,371.0,0
497,21.191293,92.151422,6.038248472703492,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
498,21.193809,92.152394,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0
499,21.192561,92.152719,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.291627883911133,459.0,0
500,21.192287,92.153344,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,371.0,0
501,21.190809,92.153437,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0
502,21.190106,92.152208,7.87709754380831,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.683326721191406,371.0,0
503,21.188561,92.152404,6.515369705920962,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.462459564208984,371.0,0
504,21.188997,92.15378,6.038248472703492,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,371.0,0
505,21.189577,92.15438,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0
506,21.188594,92.15591,6.339278468367474,6.42124058419111,6.524804420104004,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0
507,21.187472,92.155142,6.515369705920962,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,371.0,0
508,21.188436,92.15629,6.640308464031454,6.722270579855092,6.825834415767984,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
509,21.187132,92.155639,6.051792231717158,6.131847273092464,6.233320725758888,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,371.0,0
510,21.187798,92.15446,6.339278468367474,6.42124058419111,6.524804420104004,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0
511,21.18667,92.156982,6.528913464934628,6.608968506309932,6.710441948755598,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,10.141519546508793,371.0,0
512,21.186835,92.156334,6.051792231717158,6.131847273092464,6.233320725758888,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,14.0,371.0,0
513,21.187006,92.152257,6.515369705920962,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.050035476684567,371.0,0
514,21.187191,92.1578,7.006034705319494,7.086089746694798,7.187563189376168,2.0,6.0,1370.8876953125,1648.37841796875,2082.238037109375,12.0,371.0,0
515,21.188908,92.158026,6.528913464934628,6.608968506309932,6.710441948755598,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,371.0,0
516,21.188414,92.157304,6.051792231717158,6.131847273092464,6.233320725758888,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,23.0,371.0,0
